,maze,run,trial,start_loc,goal_loc,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,mazeOrder,landmarkID,goalLM
91,3.0,10,2,11,14,cue2,189.991986865,9.99198686512,correct,2.04947168832,48.5,-1.25062633122,7097.23099995,7135.50999999,38.27900004,7093.55099988,7097.23099995,DOWN_SELECTION,189.991986865,3.68000007,HSR09,1,11,landmark4B
92,3.0,10,3,14,12,cue4,-12.3971927173,167.602807283,correct,0.661593627932,43.1,-0.661591447966,7143.48099995,7160.99099994,17.50999999,7142.47099996,7143.48099995,UP_SELECTION,-12.3971927173,1.00999999,HSR09,1,10,landmark8B
93,3.0,10,4,12,15,cue3,148.15468411,-31.845315890300004,correct,0.265644283245,43.2,-0.265653451558,7170.18099999,7189.50099993,19.31999994,7167.95099998,7170.18099999,UP_SELECTION,148.15468411,2.23000001,HSR09,1,12,landmark10B
94,3.0,10,5,15,13,cue11,-50.7238112099,129.27618879,correct,3.61001387523,45.3,-3.6218898890699993,7198.96099997,7217.94099998,18.98000001,7196.43099999,7198.96099997,UP_SELECTION,-50.7238112099,2.52999998,HSR09,1,3,landmark6B
95,3.0,10,6,13,14,cue2,112.098665326,-67.90133467449999,correct,0.329816756572,24.4,0.32982368260899997,7226.20099998,7236.05099988,9.8499999,7224.89100003,7226.20099998,DOWN_SELECTION,-67.90133467449999,1.30999995,HSR09,1,11,landmark4B
96,3.0,10,7,14,15,cue3,-12.3971927173,167.602807283,correct,2.9500928548000003,21.9,-2.95176666567,7244.6099999,7254.12100005,9.51100015,7242.98399997,7244.6099999,UP_SELECTION,167.602807283,1.62599993,HSR09,1,12,landmark10B
97,3.0,10,8,15,11,cue8,-50.7238112099,129.27618879,correct,3.38702913851,21.5,-3.39887929587,7263.05099988,7272.74099994,9.69000006,7261.10099983,7263.05099988,UP_SELECTION,129.27618879,1.95000005,HSR09,1,7,landmark18B
98,3.0,10,9,11,12,cue4,189.991986865,9.99198686512,correct,2.46602160133,19.1,0.533222962446,7281.07099986,7293.03499985,11.96399999,7279.70099998,7281.07099986,UP_SELECTION,9.99198686512,1.36999988,HSR09,1,10,landmark8B
99,3.0,10,10,12,14,cue2,148.15468411,-31.845315890300004,correct,0.461602508722,43.3,-0.461591447966,7301.51099992,7317.84099984,16.32999992,7299.99099994,7301.51099992,UP_SELECTION,-31.845315890300004,1.51999998,HSR09,1,11,landmark4B
0,1.0,1,1,3,2,cue13,-25.4627011067,154.53729889299998,correct,1.0181066878,17.8,-0.973031291258,28.2730000019,43.0429999828,14.7699999809,26.856999874099998,28.2730000019,UP_SELECTION,-25.4627011067,1.4160001278,HSR10,3,2,landmark15B
1,1.0,1,2,2,1,cue4,72.7486167284,252.748616728,correct,0.42156223601,19.7,-0.421698573631,51.8029999733,74.6069998741,22.8039999008,50.013999938999994,51.8029999733,UP_SELECTION,72.7486167284,1.7890000343,HSR10,3,1,landmark6B
2,1.0,1,3,1,5,cue16,100.47963816299999,-79.5203618372,correct,0.635193462795,24.1,-0.635612246747,83.882999897,102.373999834,18.490999937,81.5939998627,83.882999897,UP_SELECTION,100.47963816299999,2.2890000343,HSR10,3,5,landmark11B
3,1.0,1,4,5,4,cue5,209.124588091,29.124588091,correct,0.583305027399,18.3,-0.583297776542,111.643999815,124.523000002,12.879000187,109.333999872,111.643999815,UP_SELECTION,209.124588091,2.3099999430000002,HSR10,3,4,landmark15B
4,1.0,1,5,4,3,cue2,265.99410223900003,85.99410223870001,correct,0.465342811712,29.1,-0.465330352597,132.463999987,146.843999863,14.379999876,131.473999977,132.463999987,UP_SELECTION,265.99410223900003,0.99000001,HSR10,3,3,landmark1B
5,1.0,1,6,3,5,cue16,-25.4627011067,154.53729889299998,correct,0.34864022122500005,48.1,-0.34864689546300004,158.434000015,176.103999853,17.669999838,153.832999945,158.434000015,DOWN_SELECTION,154.53729889299998,4.60100007,HSR10,3,5,landmark6B
6,1.0,1,7,5,1,cue4,209.124588091,29.124588091,correct,0.535564279673,24.2,-0.535612246747,184.072999954,193.45699977900003,9.383999825,183.072999954,184.072999954,UP_SELECTION,29.124588091,1.0,HSR10,3,1,landmark15B
7,1.0,1,8,1,2,cue13,100.47963816299999,-79.5203618372,correct,0.521726927572,19.6,-0.521698573631,204.273999929,211.613999844,7.339999915,200.42299985900002,204.273999929,UP_SELECTION,-79.5203618372,3.85100007,HSR10,3,2,landmark11B
8,1.0,1,9,2,3,cue2,72.7486167284,252.748616728,correct,0.47280088145300003,18.3,-0.473031291258,223.494999886,231.54399991,8.049000024,218.553999901,223.494999886,UP_SELECTION,252.748616728,4.940999985,HSR10,3,3,landmark12B
9,1.0,1,10,3,4,cue5,-25.4627011067,154.53729889299998,correct,0.865332372985,28.7,-0.865330352597,241.723999977,253.872999907,12.14899993,238.53399992,241.723999977,UP_SELECTION,154.53729889299998,3.1900000569999998,HSR10,3,4,landmark1B
10,1.0,2,1,4,2,cue13,265.99410223900003,85.99410223870001,correct,1.0807075284,47.3,-1.03829061805,283.326999903,300.01699996,16.690000057,280.684000015,283.326999903,UP_SELECTION,265.99410223900003,2.6429998880000003,HSR10,3,2,landmark12B
11,1.0,2,2,2,5,cue16,72.7486167284,252.748616728,correct,0.9568405998970001,43.9,-0.957337821455,316.713999987,332.84399986299996,16.129999876,306.973999977,316.713999987,UP_SELECTION,72.7486167284,9.74000001,HSR10,3,5,landmark6B
12,1.0,2,3,5,3,cue2,209.124588091,29.124588091,correct,0.74824556065,47.7,-0.7486468954629999,341.473999977,359.313999891,17.839999914,339.813999891,341.473999977,UP_SELECTION,209.124588091,1.660000086,HSR10,3,3,landmark1B
13,1.0,2,4,3,1,cue4,-25.4627011067,154.53729889299998,incorrect,24.1743526727,29.1,-9.79477337868,377.254999876,388.03799986800004,10.782999992,366.303999901,377.254999876,DOWN_SELECTION,154.53729889299998,10.950999975,HSR10,3,1,landmark11B
14,1.0,2,5,1,4,cue5,100.47963816299999,-79.5203618372,tooLong,0.5600984764329999,67.9,24.2811784729,411.353999853,437.153999805,25.799999951999997,401.48399996800003,411.353999853,DOWN_SELECTION,-79.5203618372,9.869999885,HSR10,3,4,landmark6B
15,1.0,2,6,4,5,cue16,265.99410223900003,85.99410223870001,correct,0.583166202789,18.3,-0.583297776542,446.98399996800003,454.343999863,7.359999895,444.123999834,446.98399996800003,UP_SELECTION,85.99410223870001,2.860000134,HSR10,3,5,landmark12B
16,1.0,2,7,5,2,cue13,209.124588091,29.124588091,correct,0.35728711511,44.5,-0.357337821455,462.403999805,478.392999887,15.989000082,461.29399991,462.403999805,UP_SELECTION,29.124588091,1.109999895,HSR10,3,2,landmark11B
17,1.0,2,8,2,4,cue5,72.7486167284,252.748616728,correct,0.538375557245,47.8,-0.538290618046,491.167999983,508.37599992800006,17.207999945,485.353999853,491.167999983,UP_SELECTION,252.748616728,5.81400013,HSR10,3,4,landmark1B
18,1.0,2,9,4,1,cue4,265.99410223900003,85.99410223870001,correct,0.818883197896,42.8,-0.8189215271349999,538.963999987,565.253999949,26.289999962,515.343999863,538.963999987,UP_SELECTION,85.99410223870001,23.620000124,HSR10,3,1,landmark15B
19,1.0,2,10,1,3,cue2,100.47963816299999,-79.5203618372,correct,0.7944125803759999,38.1,-0.794773378679,578.53399992,592.903999805,14.369999885,572.2549998759999,578.53399992,UP_SELECTION,-79.5203618372,6.279000044,HSR10,3,3,landmark12B
20,1.0,3,1,5,4,cue5,209.124588091,29.124588091,correct,1.4154607659,17.5,-1.3832977765399999,633.194000006,640.123999834,6.929999828,616.8349998,633.194000006,UP_SELECTION,209.124588091,16.359000205999997,HSR10,3,4,landmark6B
21,1.0,3,2,4,2,cue13,265.99410223900003,85.99410223870001,incorrect,16.6044756808,29.5,-18.838290618,651.953999996,663.487999916,11.53399992,647.123999834,651.953999996,UP_SELECTION,265.99410223900003,4.830000162,HSR10,3,2,landmark12B
22,1.0,3,3,2,1,cue4,72.7486167284,252.748616728,correct,1.12145425253,19.0,-1.1216985736299998,678.574999809,696.2949998380001,17.720000029,676.914999962,678.574999809,UP_SELECTION,72.7486167284,1.659999847,HSR10,3,1,landmark1B
23,1.0,3,4,1,3,cue2,100.47963816299999,-79.5203618372,correct,1.19370806221,37.7,-1.1947733786799999,705.754999876,721.31799984,15.562999964000001,703.263999939,705.754999876,DOWN_SELECTION,-79.5203618372,2.4909999369999998,HSR10,3,3,landmark11B
24,1.0,3,5,3,2,cue13,-25.4627011067,154.53729889299998,correct,0.872906450517,17.9,-0.8730312912579999,731.3049998280001,739.4649999139999,8.160000086,728.29399991,731.3049998280001,DOWN_SELECTION,-25.4627011067,3.010999918,HSR10,3,2,landmark15B
25,1.0,3,6,2,5,cue16,72.7486167284,252.748616728,correct,1.05662059816,43.8,-1.05733782146,747.84499979,763.9549999239999,16.110000134,746.41899991,747.84499979,UP_SELECTION,72.7486167284,1.42599988,HSR10,3,5,landmark12B
26,1.0,3,7,5,1,cue4,209.124588091,29.124588091,correct,1.23556829357,23.5,-1.23561224675,771.88499999,780.737999916,8.852999926,770.944000006,771.88499999,DOWN_SELECTION,29.124588091,0.9409999840000001,HSR10,3,1,landmark11B
27,1.0,3,8,1,4,cue5,100.47963816299999,-79.5203618372,correct,0.718865999926,42.9,-0.7188215271349999,792.972999811,808.4949998860001,15.522000075,787.674999952,792.972999811,DOWN_SELECTION,100.47963816299999,5.297999859,HSR10,3,4,landmark6B
28,1.0,3,9,4,3,cue2,265.99410223900003,85.99410223870001,correct,1.06471046676,28.5,-1.0653303526,816.8249998089999,827.4379999639999,10.613000155,815.4449999330001,816.8249998089999,UP_SELECTION,265.99410223900003,1.3799998759999998,HSR10,3,3,landmark15B
29,1.0,3,10,3,5,cue16,-25.4627011067,154.53729889299998,correct,0.8480920995300001,47.6,-0.848646895463,836.63499999,855.024999857,18.389999867,834.407999992,836.63499999,DOWN_SELECTION,154.53729889299998,2.226999998,HSR10,3,5,landmark11B
30,1.0,4,1,3,4,cue5,-25.4627011067,154.53729889299998,correct,1.88930353254,27.7,-1.8653303525999998,901.936999798,913.3049998280001,11.36800003,899.2779998780001,901.936999798,DOWN_SELECTION,154.53729889299998,2.65899992,HSR10,3,4,landmark12B
31,1.0,4,2,4,1,cue4,265.99410223900003,85.99410223870001,correct,1.01888489074,42.6,-1.01892152713,936.784999847,953.8949999810001,17.110000134,920.3149998189999,936.784999847,UP_SELECTION,85.99410223870001,16.470000028,HSR10,3,1,landmark6B
32,1.0,4,3,1,5,cue16,100.47963816299999,-79.5203618372,correct,1.13466074107,23.6,-1.13561224675,962.375,972.684999943,10.309999943,960.904999971,962.375,DOWN_SELECTION,100.47963816299999,1.4700000290000002,HSR10,3,5,landmark1B
33,1.0,4,4,5,2,cue13,209.124588091,29.124588091,correct,0.657289847852,44.2,-0.657337821455,981.434999943,997.934999943,16.5,979.6449999810001,981.434999943,DOWN_SELECTION,29.124588091,1.7899999619999998,HSR10,3,2,landmark12B
34,1.0,4,5,2,4,cue5,72.7486167284,252.748616728,tooLong,1.03837592183,77.9,29.561709381999997,1010.65499997,1047.60499978,36.94999981,1004.88499999,1010.65499997,DOWN_SELECTION,72.7486167284,5.76999998,HSR10,3,4,landmark15B
35,1.0,4,6,4,5,cue16,265.99410223900003,85.99410223870001,correct,0.782834919182,18.1,-0.7832977765420001,1056.71700001,1063.954,7.23699999,1054.56499982,1056.71700001,UP_SELECTION,85.99410223870001,2.15200019,HSR10,3,5,landmark1B
36,1.0,4,7,5,3,cue2,209.124588091,29.124588091,correct,0.9480909437880001,47.5,-0.948646895463,1071.71499991,1088.625,16.91000009,1070.93899989,1071.71499991,DOWN_SELECTION,209.124588091,0.77600002,HSR10,3,3,landmark6B
37,1.0,4,8,3,1,cue4,-25.4627011067,154.53729889299998,correct,0.794523894801,38.1,-0.794773378679,1099.78499985,1114.55499983,14.76999998,1095.59499979,1099.78499985,UP_SELECTION,-25.4627011067,4.19000006,HSR10,3,1,landmark11B
38,1.0,4,9,1,2,cue13,100.47963816299999,-79.5203618372,correct,1.02173134854,19.1,-1.02169857363,1123.86500001,1133.27499986,9.40999985,1121.52499986,1123.86500001,DOWN_SELECTION,-79.5203618372,2.34000015,HSR10,3,2,landmark1B
39,1.0,4,10,2,3,cue2,72.7486167284,252.748616728,correct,0.572752598972,18.2,-0.573031291258,1151.86500001,1171.85899997,19.99399996,1140.24499989,1151.86500001,UP_SELECTION,252.748616728,11.62000012,HSR10,3,3,landmark15B
40,1.0,5,1,3,5,cue16,-25.4627011067,154.53729889299998,correct,3.15284707038,45.3,-3.14864689546,1212.74499989,1228.90899992,16.16400003,1206.99599981,1212.74499989,DOWN_SELECTION,154.53729889299998,5.74900008,HSR10,3,5,landmark15B
41,1.0,5,2,5,1,cue4,209.124588091,29.124588091,correct,2.4347395036000004,22.3,-2.4356122467500003,1237.13899994,1245.7249999,8.58599996,1235.875,1237.13899994,UP_SELECTION,29.124588091,1.26399994,HSR10,3,1,landmark1B
42,1.0,5,3,1,2,cue13,100.47963816299999,-79.5203618372,correct,3.02014272408,17.1,-3.0216985736299997,1253.34499979,1260.00499988,6.66000009,1252.72799993,1253.34499979,UP_SELECTION,-79.5203618372,0.61699986,HSR10,3,2,landmark12B
43,1.0,5,4,2,4,cue5,72.7486167284,252.748616728,incorrect,5.0367414297,43.3,-5.0382906180500004,1268.05799985,1287.44999981,19.39199996,1266.97899985,1268.05799985,UP_SELECTION,252.748616728,1.079,HSR10,3,4,landmark6B
44,1.0,5,5,4,3,cue2,265.99410223900003,85.99410223870001,correct,0.665019032222,28.9,-0.665330352597,1301.4749999,1313.14999986,11.67499996,1300.93499994,1301.4749999,UP_SELECTION,265.99410223900003,0.53999996,HSR10,3,3,landmark11B
45,1.0,5,6,3,2,cue13,-25.4627011067,154.53729889299998,correct,1.27289408097,17.5,-1.27303129126,1321.09499979,1332.796,11.70100021,1320.10699987,1321.09499979,UP_SELECTION,-25.4627011067,0.98799992,HSR10,3,2,landmark12B
46,1.0,5,7,2,5,cue16,72.7486167284,252.748616728,correct,0.442704610997,45.3,0.442662178545,1342.18599987,1358.51599979,16.32999992,1339.80499983,1342.18599987,UP_SELECTION,72.7486167284,2.38100004,HSR10,3,5,landmark1B
47,1.0,5,8,5,4,cue5,209.124588091,29.124588091,correct,1.01668286535,19.9,1.01670222346,1366.10499978,1379.31599998,13.211000199999997,1365.46499991,1366.10499978,UP_SELECTION,209.124588091,0.63999987,HSR10,3,4,landmark11B
48,1.0,5,9,4,1,cue4,265.99410223900003,85.99410223870001,correct,1.7188882629599997,41.9,-1.71892152713,1391.63599992,1406.57599998,14.94000006,1386.26599979,1391.63599992,DOWN_SELECTION,85.99410223870001,5.37000013,HSR10,3,1,landmark6B
49,1.0,5,10,1,3,cue2,100.47963816299999,-79.5203618372,correct,3.37249621647,35.5,-3.3947733786799996,1422.52599978,1436.73599982,14.21000004,1413.55599999,1422.52599978,UP_SELECTION,-79.5203618372,8.96999979,HSR10,3,3,landmark12B
50,1.0,6,1,1,5,cue16,100.47963816299999,-79.5203618372,correct,0.982064958903,23.8,-0.935612246747,1467.45599985,1480.2559998,12.79999995,1466.66599989,1467.45599985,UP_SELECTION,100.47963816299999,0.78999996,HSR10,3,5,landmark6B
51,1.0,6,2,5,2,cue13,209.124588091,29.124588091,correct,2.5560581436099996,42.3,-2.55733782146,1487.78600001,1503.98599982,16.19999981,1487.23599982,1487.78600001,DOWN_SELECTION,29.124588091,0.55000019,HSR10,3,2,landmark1B
52,1.0,6,3,2,3,cue2,72.7486167284,252.748616728,correct,3.05859119517,15.7,-3.07303129126,1511.57599998,1517.93599987,6.35999989,1510.97999978,1511.57599998,UP_SELECTION,252.748616728,0.5960002,HSR10,3,3,landmark15B
53,1.0,6,4,3,1,cue4,-25.4627011067,154.53729889299998,correct,2.09447070169,36.8,-2.09477337868,1527.81599998,1543.23599982,15.41999984,1524.88599992,1527.81599998,DOWN_SELECTION,-25.4627011067,2.93000006,HSR10,3,1,landmark11B
54,1.0,6,5,1,4,cue5,100.47963816299999,-79.5203618372,correct,0.681121197612,44.3,0.6811784728650001,1559.69599986,1576.67599988,16.98000002,1550.18599987,1559.69599986,UP_SELECTION,100.47963816299999,9.50999999,HSR10,3,4,landmark1B
55,1.0,6,6,4,5,cue16,265.99410223900003,85.99410223870001,correct,3.96338108459,14.9,-3.9832977765400006,1584.20599985,1591.26999998,7.06400013,1583.64599991,1584.20599985,DOWN_SELECTION,85.99410223870001,0.55999994,HSR10,3,5,landmark6B
56,1.0,6,7,5,3,cue2,209.124588091,29.124588091,correct,1.2479537915,47.2,-1.24864689546,1609.42599988,1626.18499994,16.75900006,1598.27599978,1609.42599988,DOWN_SELECTION,209.124588091,11.1500001,HSR10,3,3,landmark15B
57,1.0,6,8,3,4,cue5,-25.4627011067,154.53729889299998,incorrect,4.06421124793,25.5,-4.0653303526,1633.95599985,1644.17599988,10.22000003,1633.19599986,1633.95599985,DOWN_SELECTION,154.53729889299998,0.75999999,HSR10,3,4,landmark12B
58,1.0,6,9,4,2,cue13,265.99410223900003,85.99410223870001,correct,0.538251600389,47.8,-0.538290618046,1658.89499998,1676.66599989,17.77099991,1657.62999988,1658.89499998,UP_SELECTION,265.99410223900003,1.2650001,HSR10,3,2,landmark11B
59,1.0,6,10,2,1,cue4,72.7486167284,252.748616728,correct,1.72143375205,18.4,-1.7216985736300001,1684.32599998,1691.51999998,7.194,1683.63599992,1684.32599998,UP_SELECTION,72.7486167284,0.69000006,HSR10,3,1,landmark15B
60,1.0,7,1,4,3,cue2,265.99410223900003,85.99410223870001,correct,2.083880512,27.5,-2.0653303525999998,3348.30099988,3358.49099994,10.19000006,3346.39099979,3348.30099988,UP_SELECTION,265.99410223900003,1.91000009,HSR10,3,3,landmark1B
61,1.0,7,2,3,2,cue13,-25.4627011067,154.53729889299998,correct,0.172952951964,18.6,-0.173031291258,3366.39099979,3374.51099992,8.12000013,3365.45099998,3366.39099979,UP_SELECTION,-25.4627011067,0.93999981,HSR10,3,2,landmark15B
62,1.0,7,3,2,1,cue4,72.7486167284,252.748616728,correct,1.62143592873,18.5,-1.62169857363,3382.45099998,3389.44099998,6.99,3381.48199987,3382.45099998,UP_SELECTION,72.7486167284,0.96900011,HSR10,3,1,landmark11B
63,1.0,7,4,1,3,cue2,100.47963816299999,-79.5203618372,correct,2.78438029607,36.1,-2.7947733786799995,3400.40099978,3413.81099987,13.41000009,3396.39099979,3400.40099978,DOWN_SELECTION,-79.5203618372,4.00999999,HSR10,3,3,landmark6B
64,1.0,7,5,3,5,cue16,-25.4627011067,154.53729889299998,correct,3.9290987722099997,44.5,-3.94864689546,3426.08399987,3442.16100001,16.07700014,3420.7809998999996,3426.08399987,UP_SELECTION,154.53729889299998,5.30299997,HSR10,3,5,landmark15B
65,1.0,7,6,5,4,cue5,209.124588091,29.124588091,correct,0.316682553942,19.2,0.31670222345800003,3451.22099996,3458.90099978,7.67999982,3449.11500001,3451.22099996,DOWN_SELECTION,209.124588091,2.10599995,HSR10,3,4,landmark12B
66,1.0,7,7,4,2,cue13,265.99410223900003,85.99410223870001,correct,0.338263483227,48.0,-0.338290618046,3466.45099998,3490.95099998,24.5,3465.83099985,3466.45099998,UP_SELECTION,265.99410223900003,0.62000013,HSR10,3,2,landmark1B
67,1.0,7,8,2,5,cue16,72.7486167284,252.748616728,correct,1.05662059816,43.8,-1.05733782146,3500.48099995,3516.23099995,15.75,3497.94499993,3500.48099995,UP_SELECTION,72.7486167284,2.53600002,HSR10,3,5,landmark11B
68,1.0,7,9,5,1,cue4,209.124588091,29.124588091,correct,2.6345586151,22.1,-2.63561224675,3525.27099991,3533.49099994,8.22000003,3523.20099998,3525.27099991,DOWN_SELECTION,29.124588091,2.06999993,HSR10,3,1,landmark12B
69,1.0,7,10,1,2,cue13,100.47963816299999,-79.5203618372,correct,3.02014272408,17.1,-3.0216985736299997,3540.98099995,3547.86500001,6.88400006,3540.44999981,3540.98099995,UP_SELECTION,-79.5203618372,0.53100014,HSR10,3,2,landmark6B
70,1.0,8,1,2,3,cue2,72.7486167284,252.748616728,correct,1.9922164848800001,16.8,-1.9730312912599999,3574.98099995,3593.53399992,18.55299997,3573.04099989,3574.98099995,UP_SELECTION,72.7486167284,1.94000006,HSR10,3,3,landmark1B
71,1.0,8,2,3,4,cue5,-25.4627011067,154.53729889299998,incorrect,4.36410459752,25.2,-4.3653303526,3600.89099979,3609.84099984,8.95000005,3600.49099994,3600.89099979,UP_SELECTION,154.53729889299998,0.39999985,HSR10,3,4,landmark6B
72,1.0,8,3,4,1,cue4,265.99410223900003,85.99410223870001,correct,2.21828864864,41.4,-2.21892152713,3626.90099978,3641.77899981,14.87800003,3623.30099988,3626.90099978,DOWN_SELECTION,85.99410223870001,3.5999999,HSR10,3,1,landmark11B
73,1.0,8,4,1,5,cue16,100.47963816299999,-79.5203618372,correct,0.43530862796400005,24.3,-0.435612246747,3649.25099993,3658.10099983,8.8499999,3648.74099994,3649.25099993,DOWN_SELECTION,100.47963816299999,0.50999999,HSR10,3,5,landmark15B
74,1.0,8,5,5,3,cue2,209.124588091,29.124588091,correct,1.0480359783600002,47.4,-1.0486468954600001,3665.82099986,3682.98099995,17.16000009,3665.04999995,3665.82099986,UP_SELECTION,209.124588091,0.77099991,HSR10,3,3,landmark6B
75,1.0,8,6,3,1,cue4,-25.4627011067,154.53729889299998,correct,2.19446945255,36.7,-2.19477337868,3690.94099998,3703.95099998,13.01,3689.95099998,3690.94099998,UP_SELECTION,-25.4627011067,0.99,HSR10,3,1,landmark12B
76,1.0,8,7,1,4,cue5,100.47963816299999,-79.5203618372,correct,1.3811217485499998,45.0,1.38117847287,3715.3809998,3731.60099983,16.22000003,3710.90099978,3715.3809998,UP_SELECTION,100.47963816299999,4.48000002,HSR10,3,4,landmark11B
77,1.0,8,8,4,5,cue16,265.99410223900003,85.99410223870001,correct,0.183312978558,18.7,-0.183297776542,3739.2809998999996,3756.81999993,17.53900003,3738.58099985,3739.2809998999996,DOWN_SELECTION,85.99410223870001,0.70000005,HSR10,3,5,landmark1B
78,1.0,8,9,5,2,cue13,209.124588091,29.124588091,correct,3.05568054843,41.8,-3.0573378214599995,3764.22099996,3783.94099998,19.72000002,3763.77199984,3764.22099996,UP_SELECTION,29.124588091,0.44900012,HSR10,3,2,landmark12B
79,1.0,8,10,2,4,cue5,72.7486167284,252.748616728,correct,3.9373046702999996,44.4,-3.93829061805,3793.86500001,3821.71999979,27.85499978,3790.921,3793.86500001,UP_SELECTION,252.748616728,2.94400001,HSR10,3,4,landmark15B
80,1.0,9,1,4,5,cue16,265.99410223900003,85.99410223870001,incorrect,41.4086323713,27.1,8.21670222346,6067.08699989,6077.81099987,10.72399998,6065.16100001,6067.08699989,UP_SELECTION,265.99410223900003,1.92599988,HSR10,3,5,landmark12B
81,1.0,9,2,5,1,cue4,209.124588091,29.124588091,incorrect,32.5087898579,45.9,21.164387753299998,6092.36999989,6118.27699995,25.90700006,6091.27699995,6092.36999989,UP_SELECTION,209.124588091,1.09299994,HSR10,3,1,landmark1B
82,1.0,9,3,1,4,cue5,100.47963816299999,-79.5203618372,tooLong,0.681121197612,71.7,28.0811784729,6133.704000000001,6168.70099998,34.99699998,6131.727,6133.704000000001,DOWN_SELECTION,-79.5203618372,1.9769999999999999,HSR10,3,4,landmark15B
83,1.0,9,4,4,3,cue2,265.99410223900003,85.99410223870001,correct,2.06217312212,27.5,-2.0653303525999998,6176.79699993,6187.6789999,10.88199997,6175.67699981,6176.79699993,UP_SELECTION,265.99410223900003,1.12000012,HSR10,3,3,landmark12B
84,1.0,9,5,3,2,cue13,-25.4627011067,154.53729889299998,correct,0.572917982728,18.2,-0.573031291258,6195.88699985,6203.26099992,7.37400007,6194.63699985,6195.88699985,UP_SELECTION,-25.4627011067,1.25,HSR10,3,2,landmark6B
85,1.0,9,6,2,5,cue16,72.7486167284,252.748616728,correct,0.257277063925,44.6,-0.257337821455,6214.88699985,6231.58099985,16.694000000000003,6210.20699978,6214.88699985,UP_SELECTION,72.7486167284,4.68000007,HSR10,3,5,landmark11B
86,1.0,9,7,5,3,cue2,209.124588091,29.124588091,correct,2.54223832878,45.9,-2.5486468954599997,6242.80099988,6258.52699995,15.72600007,6238.54099989,6242.80099988,UP_SELECTION,209.124588091,4.25999999,HSR10,3,3,landmark1B
87,1.0,9,8,3,1,cue4,-25.4627011067,154.53729889299998,correct,1.5944796363100002,37.3,-1.59477337868,6267.87799978,6281.30699992,13.42900014,6265.50699997,6267.87799978,UP_SELECTION,-25.4627011067,2.37099981,HSR10,3,1,landmark6B
88,1.0,9,9,1,2,cue13,100.47963816299999,-79.5203618372,correct,3.2200215562,16.9,-3.22169857363,6290.59799981,6296.84699988,6.24900007,6288.24099994,6290.59799981,DOWN_SELECTION,-79.5203618372,2.35699987,HSR10,3,2,landmark15B
89,1.0,9,10,2,4,cue5,72.7486167284,252.748616728,incorrect,4.03726496448,44.3,-4.0382906180500004,6304.16699982,6319.61199999,15.44500017,6303.78799987,6304.16699982,UP_SELECTION,252.748616728,0.37899995,HSR10,3,4,landmark11B
90,1.0,10,1,1,3,cue2,100.47963816299999,-79.5203618372,correct,1.3278617259799999,37.6,-1.2947733786799998,6345.648,6358.74699998,13.09899998,6344.41799998,6345.648,DOWN_SELECTION,-79.5203618372,1.23000002,HSR10,3,3,landmark6B
91,1.0,10,2,3,4,cue5,-25.4627011067,154.53729889299998,correct,3.26459145017,26.3,-3.2653303526,6366.5079999,6375.71199989,9.20399999,6365.69799995,6366.5079999,UP_SELECTION,154.53729889299998,0.80999995,HSR10,3,4,landmark1B
92,1.0,10,3,4,1,cue4,265.99410223900003,85.99410223870001,correct,1.6188882675,42.0,-1.61892152713,6383.9369998,6398.67699981,14.74000001,6382.66799998,6383.9369998,UP_SELECTION,85.99410223870001,1.26899982,HSR10,3,1,landmark11B
93,1.0,10,4,1,5,cue16,100.47963816299999,-79.5203618372,correct,0.0644370791797,24.8,0.0643877532534,6406.57799983,6415.54799986,8.97000003,6405.61799979,6406.57799983,DOWN_SELECTION,100.47963816299999,0.960000040001,HSR10,3,5,landmark15B
94,1.0,10,5,5,2,cue13,209.124588091,29.124588091,correct,2.8558156954799996,42.0,-2.85733782146,6425.8269998999995,6440.85699987,15.02999997,6422.54699993,6425.8269998999995,DOWN_SELECTION,29.124588091,3.27999997,HSR10,3,2,landmark6B
95,1.0,10,6,2,3,cue2,72.7486167284,252.748616728,correct,1.67069351785,17.1,-1.6730312912600003,6449.78799987,6456.61799979,6.82999992,6447.81799984,6449.78799987,UP_SELECTION,252.748616728,1.97000003,HSR10,3,3,landmark12B
96,1.0,10,7,3,5,cue16,-25.4627011067,154.53729889299998,correct,3.33703061232,45.1,-3.34864689546,6466.78799987,6484.76799989,17.98000002,6463.55799985,6466.78799987,UP_SELECTION,154.53729889299998,3.23000002,HSR10,3,5,landmark15B
97,1.0,10,8,5,4,cue5,209.124588091,29.124588091,correct,0.716682857675,19.6,0.7167022234579999,6492.09799981,6499.79799986,7.70000005,6491.71799994,6492.09799981,DOWN_SELECTION,209.124588091,0.379999870001,HSR10,3,4,landmark1B
98,1.0,10,9,4,2,cue13,265.99410223900003,85.99410223870001,correct,0.061624775461,48.4,0.0617093819543,6507.81799984,6525.0079999,17.19000006,6506.77699995,6507.81799984,UP_SELECTION,265.99410223900003,1.04099989,HSR10,3,2,landmark12B
99,1.0,10,10,2,1,cue4,72.7486167284,252.748616728,correct,1.8214317423099997,18.3,-1.82169857363,6532.46799994,6539.29799986,6.82999992,6531.97799993,6532.46799994,UP_SELECTION,72.7486167284,0.49000001,HSR10,3,1,landmark11B
