subID,run,trial,startID,goalID,cue,feedbackType,goalError,pathDistance,shPathError,RT,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,switchCorrect,trackDirCorrect,locCorrect
HSR08,7,7,4,2,cue17,correct,0.121752874,47.85,0.121735203,3.70000005,within,1,2,1,1,1
HSR08,7,8,2,8,cue10,incorrect,40.18596185,89.8,22.49752835,1.1099999,across,3,3,1,0,1
HSR08,7,9,8,3,cue15,incorrect,41.6712409,43.7,-1.863278866,1.78299999,across,3,2,0,0,0
HSR08,7,10,3,1,cue12,correct,0.770162069,41.15,-0.770112563,8.34999991,within,1,2,1,1,1
HSR08,11,1,15,10,cue4,tooLong,0.791889249,94.25,19.79791523,8.82999992,across,2,3,1,0,1
HSR08,11,2,10,13,cue14,tooLong,1.602954517,86.1,11.60438137,4.67000008,across,3,3,0,0,1
HSR08,11,3,13,11,cue5,correct,0.148356877,43.5,0.148366333,1.72900009,within,1,2,1,1,1
HSR08,11,4,11,14,cue21,incorrect,19.05453069,43.05,-3.933443426,6.54100013,within,1,2,1,0,0
HSR08,11,5,14,6,cue19,correct,0.644602861,69.4,0.747643099,5.16000009,across,3,3,1,1,1
HSR08,11,6,6,8,cue10,tooLong,2.202053015,77.9,37.26672594,5.48900008,within,1,2,0,0,1
HSR08,11,7,8,3,cue15,correct,1.591313467,44.15,-1.413278866,4.07999992,across,3,2,1,1,1
HSR08,11,8,3,9,cue22,tooLong,3.736245055,91.75,24.57830213,1.42199993,across,3,3,0,0,1
HSR08,11,9,9,2,cue17,tooLong,2.150027678,104.3,15.38900935,5.95000005,across,3,4,1,1,1
HSR08,11,10,2,5,cue13,correct,0.070255252,41.7,0.070284459,3.54999996,within,1,2,1,1,1
HSR08,12,1,5,12,cue8,tooLong,1.296189549,73.1,20.04244144,5.02400017,across,2,3,1,1,1
HSR08,12,2,12,1,cue12,correct,0.624000808,67.25,-0.444165897,1.38999987,across,2,3,1,1,1
HSR08,12,3,1,4,cue9,correct,1.530234102,45.7,1.530209504,3.57899999,within,1,2,1,1,1
HSR08,12,4,4,7,cue6,correct,0.672745434,31.5,2.8295623,4.75,across,2,2,1,1,1
HSR08,12,5,7,4,cue9,correct,1.011715911,33.2,4.5295623,0.40000009,across,2,2,1,1,1
HSR08,12,6,4,2,cue17,incorrect,19.37960279,67.25,19.5217352,5.68999982,within,1,2,1,1,0
HSR08,12,7,2,8,cue10,correct,3.305919593,70.8,3.497528354,2.31999993,across,3,3,1,1,1
HSR08,12,8,8,3,cue15,incorrect,41.99931995,44.3,-1.263278866,2.41999984,across,3,2,0,0,1
HSR08,12,9,3,5,cue13,incorrect,24.15057635,23.25,-25.46003989,7.35000014,within,1,2,1,1,0
HSR08,12,10,5,12,cue8,correct,1.675103447,55.3,2.242441438,1.66899991,across,2,3,1,1,1
HSR09,4,1,8,6,cue22,incorrect,20.64532813,44.7,3.092394916,2.79999996,within,1,2,1,0,0
HSR09,4,2,6,14,cue2,tooLong,2.69185352,89.3,20.48583247,2.44199992,across,3,3,0,0,1
HSR09,4,3,14,2,cue10,correct,0.908165825,54.9,3.451907941,2.70900011,across,2,2,1,1,1
HSR09,4,4,2,7,cue21,incorrect,4.209127649,64,-2.089383316,3.77999997,across,2,3,1,1,1
HSR09,4,5,7,3,cue16,correct,0.264584439,55.4,3.967145249,4.38999986,across,3,3,1,1,1
HSR09,4,6,3,9,cue20,correct,1.451190521,69.8,2.631589926,2.704,across,3,3,1,1,1
HSR09,4,7,9,4,cue19,tooLong,1.804838035,79.2,9.430755861,3.97899986,across,2,3,0,0,1
HSR09,4,8,4,1,cue7,correct,0.682640194,42.5,-0.682905319,3.27999997,within,1,2,1,1,1
HSR09,4,9,1,15,cue3,incorrect,19.67892015,64.2,-24.22755849,3.73900008,across,2,4,1,1,0
HSR09,4,10,15,12,cue4,correct,2.564934499,40.9,-2.565653452,2.82000017,within,1,2,1,1,1
HSR09,5,1,12,5,cue13,correct,0.709754884,59.6,4.958755763,1.46300006,across,3,3,1,1,1
HSR09,5,2,5,11,cue8,tooLong,1.458068323,80.7,37.54301757,3.70800018,across,3,2,0,0,1
HSR09,5,3,11,13,cue11,correct,0.74179469,39,0.741870443,1.71000004,within,1,2,1,1,1
HSR09,5,4,13,10,cue9,tooLong,3.372185183,118.2,49.99879026,3.77099991,across,3,3,1,0,1
HSR09,5,5,10,8,cue18,correct,3.672015277,44.3,-3.688350568,0.78400016,within,1,2,1,1,1
HSR09,5,6,8,6,cue22,correct,0.292401512,41.9,0.292394916,4.01999998,within,1,2,1,1,1
HSR09,5,7,6,14,cue2,tooLong,0.429904333,135.1,66.28583247,4.24599981,across,3,3,1,0,1
HSR09,5,8,14,5,cue13,incorrect,36.46289041,65.1,-4.387527657,2.556,across,2,3,1,0,0
HSR09,5,9,5,3,cue16,correct,0.137544491,47.1,0.137536482,3.16899991,within,1,2,1,1,1
HSR09,5,10,3,9,cue20,correct,3.049969448,70.4,3.231589926,7.00699997,across,3,3,1,1,1
HSR09,6,1,9,15,cue3,tooLong,0.423431084,113.5,62.4349946,4.57100009,across,2,2,1,0,1
HSR09,6,2,15,1,cue7,tooLong,0.749153276,123.2,33.85164151,1.19000006,across,3,4,1,0,1
HSR09,6,3,1,3,cue16,tooLong,0.024953681,150.1,105.3551303,2.13899994,within,1,2,0,0,1
HSR09,6,4,3,11,cue8,correct,0.414276441,42.5,0.594034494,1.81999994,across,2,2,1,1,1
HSR09,6,5,11,4,cue19,correct,1.865157742,54.4,5.66759234,4.26899981,across,2,3,1,1,1
HSR09,6,6,4,8,cue18,tooLong,1.814632407,105.2,57.10270956,1.56999993,across,2,3,0,0,1
HSR09,6,7,8,4,cue19,correct,0.331559676,52.7,4.602709564,1.90999984,across,3,3,1,1,1
HSR09,6,8,4,2,cue10,correct,0.684525245,44.2,-0.684478736,4.47399998,within,1,2,1,1,1
HSR09,6,9,2,15,cue3,incorrect,19.21057441,63.9,-12.39990563,1.66000009,across,2,3,1,0,0
HSR09,6,10,15,5,cue13,tooLong,0.639047926,93.7,24.72324115,2.43700004,across,3,3,0,0,1
HSR09,7,1,5,13,cue11,tooLong,1.646059521,79,34.55687243,3.37600017,across,2,2,0,0,1
HSR09,7,2,13,11,cue8,correct,0.941354381,39.2,0.941870443,1.171,within,1,2,1,1,1
HSR09,7,3,11,1,cue7,tooLong,0.593628441,81.6,17.15051792,4.39400006,across,3,3,0,0,1
HSR09,7,4,1,7,cue21,incorrect,4.397463085,38.6,-3.477871325,4.51999998,across,2,2,1,1,1
HSR09,7,5,7,10,cue9,correct,1.324791717,44.6,1.325046149,2.21399998,within,1,2,1,1,1
HSR09,7,6,10,14,cue2,correct,0.57443776,91.8,0.502790171,3.77999997,across,3,4,1,1,1
HSR09,7,7,14,12,cue4,correct,0.361593505,43.4,-0.361591448,4.85100007,within,1,2,1,1,1
HSR09,7,8,12,6,cue22,correct,0.107452167,56.3,3.469385076,4.82500005,across,2,3,1,1,1
HSR09,7,9,6,9,cue20,tooLong,3.475279272,68.9,22.24277563,2.80900001,within,1,2,1,0,1
HSR09,7,10,9,3,cue16,correct,0.447877637,66.9,-0.268410074,3.09000015,across,3,3,1,1,1
HSR09,11,1,4,8,cue18,correct,2.125404061,53.9,5.802709564,3.4000001,across,2,3,1,1,1
HSR09,11,2,8,2,cue10,correct,0.167314205,64.1,0.012470388,4.37000012,across,3,3,1,1,1
HSR09,11,3,2,5,cue13,correct,1.282492637,43.1,-1.283300134,6.46700001,within,1,2,1,1,1
HSR09,11,4,5,12,cue4,correct,2.488212974,55.6,1.85512495,2.12699986,across,2,3,1,1,1
HSR09,11,5,12,14,cue2,correct,0.438411974,49.2,5.438408552,3.32000018,within,1,2,1,1,1
HSR09,11,6,14,6,cue22,tooLong,0.306691873,92.3,22.51163247,5.84999991,across,3,3,0,0,1
HSR09,11,7,6,13,cue11,correct,1.677506062,47.5,2.756032557,2.95000004,across,3,2,1,1,1
HSR09,11,8,13,10,cue9,tooLong,3.96924212,84.2,15.99879026,2.67000007,across,3,3,0,0,1
HSR09,11,9,10,7,cue21,tooLong,2.174806619,76.3,33.02504615,2.80999994,within,1,2,1,0,1
HSR09,11,10,7,9,cue20,correct,3.26769635,47.9,3.270215799,3.1229999,within,1,2,1,1,1
HSR09,12,1,9,2,cue10,tooLong,2.142295919,105,17.0984086,2.62400007,across,3,4,1,1,1
HSR09,12,2,2,8,cue18,tooLong,3.1819627,101.3,37.21247039,3.05499983,across,3,3,0,0,1
HSR09,12,3,8,10,cue9,correct,3.186320526,44.8,-3.188350568,1.50900006,within,1,2,1,1,1
HSR09,12,4,10,12,cue4,correct,2.302728332,65.7,-2.30337264,2.6099999,across,2,3,1,1,1
HSR09,12,5,12,15,cue3,correct,0.534105948,44,0.534346548,1.63000012,within,1,2,1,1,1
HSR09,12,6,15,13,cue11,incorrect,4.302094529,44.6,-4.321889889,2.87100005,within,1,2,1,1,1
HSR09,12,7,13,6,cue22,tooLong,0.660771064,55.8,10.08173256,4.39100003,across,3,2,1,1,1
HSR09,12,8,6,11,cue8,correct,1.056606008,43.3,1.057277692,1.68900013,across,2,2,1,1,1
HSR09,12,9,11,1,cue7,tooLong,1.030564794,85.8,21.35051792,5.09999991,across,3,3,0,0,1
HSR09,12,10,1,4,cue19,correct,0.617119753,43.8,0.617194681,2.03900003,within,1,2,1,1,1
HSR10,4,1,12,5,cue16,incorrect,42.44271324,23.3,-30.50221436,6.01999998,across,3,3,0,0,0
HSR10,4,2,5,11,cue20,tooLong,1.640581155,161,113.0656298,4.49099993,across,3,2,0,0,1
HSR10,4,3,11,3,cue2,correct,1.686436814,45.8,-1.508946358,8.8360002,across,2,2,1,1,1
HSR10,4,4,3,7,cue3,tooLong,0.882746054,59.9,8.168237863,4.09000016,across,2,3,1,1,1
HSR10,4,5,7,14,cue21,tooLong,2.11408142,121.3,49.90097309,5.03000021,across,2,3,0,0,1
HSR10,4,6,14,6,cue19,tooLong,0.865130492,91.3,21.95186263,8.88000011,across,3,3,0,0,1
HSR10,4,7,6,9,cue7,correct,0.195190758,43.4,-0.195190601,13.6400001,within,1,2,1,1,1
HSR10,4,8,9,13,cue8,correct,1.795742611,69.7,-1.698161447,12.65999985,across,2,3,1,1,1
HSR10,4,9,13,10,cue9,tooLong,0.388559808,105.2,29.36249836,4.46500015,across,3,3,0,0,1
HSR10,4,10,10,8,cue11,correct,1.679703813,38.8,-1.68159907,2.83999991,within,1,2,1,1,1
HSR10,5,1,8,2,cue13,tooLong,0.31052752,133.9,67.03048347,11.37000013,across,3,3,0,0,1
HSR10,5,2,2,4,cue5,correct,3.337592558,45,-3.338290618,1.69900012,within,1,2,1,1,1
HSR10,5,3,4,1,cue4,tooLong,1.259823084,69,25.38107847,14.75999999,within,1,2,1,0,1
HSR10,5,4,1,15,cue22,tooLong,0.537696523,106.6,14.25120821,9.91100001,across,2,4,1,0,1
HSR10,5,5,15,12,cue15,correct,2.661828403,41.2,-2.661992516,5.9460001,within,1,2,1,1,1
HSR10,5,6,12,5,cue16,tooLong,0.235879627,86.7,32.89778564,6.90600014,across,3,3,1,0,1
HSR10,5,7,5,11,cue20,incorrect,45.03622398,62.7,14.76562983,14.25,across,3,2,0,0,0
HSR10,5,8,11,3,cue2,correct,1.586743361,45.9,-1.408946358,4.8599999,across,2,2,1,1,1
HSR10,5,9,3,7,cue3,tooLong,0.282757229,60.1,8.368237863,2.75999999,across,2,3,1,1,1
HSR10,5,10,7,14,cue21,correct,3.29597624,68.1,-3.29902691,2.97399998,across,2,3,1,1,1
HSR10,6,1,14,6,cue19,tooLong,1.464171527,89,19.65186263,2.47699999,across,3,3,0,0,1
HSR10,6,2,6,9,cue7,correct,0.39519093,43.2,-0.395190601,5.82000017,within,1,2,1,1,1
HSR10,6,3,9,13,cue8,tooLong,1.41965643,95.5,24.10183855,3.74000001,across,2,3,0,0,1
HSR10,6,4,13,10,cue9,incorrect,46.09171633,58.5,-17.33750164,10.67000008,across,3,3,0,0,0
HSR10,6,5,10,8,cue11,correct,1.978139622,38.5,-1.98159907,7.1099999,within,1,2,1,1,1
HSR10,6,6,8,2,cue13,tooLong,0.280113255,138.3,71.43048347,8.06900001,across,3,3,0,0,1
HSR10,6,7,2,4,cue5,correct,3.337592558,45,-3.338290618,1.671,within,1,2,1,1,1
HSR10,6,8,4,1,cue4,correct,2.617890434,41,-2.618921527,7.81099987,within,1,2,1,1,1
HSR10,6,9,1,15,cue22,incorrect,37.62297874,70.6,-21.74879179,15.40899992,across,2,4,0,0,0
HSR10,6,10,15,12,cue15,tooLong,0.482995166,68.7,24.83800748,5.92000008,within,1,2,1,0,1
HSR10,7,1,12,5,cue16,incorrect,44.54714935,28.2,-25.60221436,2.42800021,across,3,3,1,1,0
HSR10,7,2,5,11,cue20,incorrect,40.99332161,48.6,0.665629827,7.75,across,3,2,0,0,0
HSR10,7,3,11,3,cue2,correct,1.586743361,52.1,4.791053642,6.19000006,across,2,2,1,1,1
HSR10,7,4,3,7,cue3,correct,1.61244993,53.8,2.068237863,4.09999991,across,2,3,1,1,1
HSR10,7,5,7,10,cue9,correct,0.738237495,45.6,-0.73826594,3.54100013,within,1,2,1,1,1
HSR10,7,6,10,13,cue8,tooLong,2.307234957,109.3,34.43679836,8.34000016,across,3,3,0,0,1
HSR10,7,7,13,9,cue7,tooLong,1.821802985,82.4,11.00183855,4.07599998,across,2,3,1,1,1
HSR10,7,8,9,6,cue19,correct,3.678761066,39.9,-3.695190601,4.33999991,within,1,2,1,1,1
HSR10,7,9,6,14,cue21,tooLong,0.174932862,98.5,30.12616263,3.53599978,across,3,3,0,0,1
HSR10,7,10,14,8,cue11,tooLong,0.622181849,67.4,12.17050665,1.22399998,across,2,2,1,0,1
HSR10,11,1,2,8,cue11,tooLong,0.852762304,97.9,31.03048347,1.84999991,across,3,3,0,0,1
HSR10,11,2,8,6,cue19,correct,1.193423536,43.1,-1.194277628,3.60999989,within,1,2,1,1,1
HSR10,11,3,6,12,cue15,tooLong,0.156904053,121.2,68.09970726,1.37300014,across,3,3,1,0,1
HSR10,11,4,12,14,cue21,correct,1.051694066,42,-1.05168347,3.74600005,within,1,2,1,1,1
HSR10,11,5,14,10,cue9,tooLong,2.403113176,120.1,24.38886835,4.22000002,across,2,4,1,0,1
HSR10,11,6,10,13,cue8,tooLong,2.40697981,130,55.13679836,7.50999999,across,3,3,0,0,1
HSR10,11,7,13,9,cue7,correct,1.897431797,69.5,-1.898161447,1.33399988,across,2,3,1,1,1
HSR10,11,8,9,15,cue22,incorrect,61.76359502,101,46.74629217,1.72099996,across,2,2,0,0,0
HSR10,11,9,15,12,cue15,correct,3.061475676,40.8,-3.061992516,7.0999999,within,1,2,1,1,1
HSR10,11,10,12,14,cue21,correct,0.051678444,43,-0.05168347,4.93600011,within,1,2,1,1,1
HSR10,12,1,14,10,cue9,tooLong,1.729735964,106.8,11.08886835,1.72000003,across,2,4,1,0,1
HSR10,12,2,10,13,cue8,tooLong,1.449382182,137.1,62.23679836,1.80999994,across,3,3,0,0,1
HSR10,12,3,13,6,cue19,tooLong,0.885248148,82.6,34.0655808,1.47600007,across,3,2,0,0,1
HSR10,12,4,6,8,cue11,correct,1.09352993,43.2,-1.094277628,2.9289999,within,1,2,1,1,1
HSR10,12,5,8,2,cue13,tooLong,0.198752591,105.1,38.23048347,1.51900005,across,3,3,0,0,1
HSR10,12,6,2,5,cue16,correct,1.655373033,43.2,-1.657337821,5.94099998,within,1,2,1,1,1
HSR10,12,7,5,3,cue2,correct,2.840524474,45.6,-2.848646895,3.33000016,within,1,2,1,1,1
HSR10,12,8,3,7,cue3,incorrect,18.86151872,47.7,-4.031762137,1.49599982,across,2,3,1,0,0
HSR10,12,9,7,1,cue4,tooLong,1.29696014,56.6,9.564090298,8.28399992,across,2,2,1,1,1
HSR10,12,10,1,11,cue20,tooLong,0.856654567,139.2,66.53010608,5.81599999,across,3,3,0,0,1
HSR12,4,1,13,9,cue21,correct,0.34795954,72.1,-0.17629544,10.3599999,across,2,3,1,1,1
HSR12,4,2,9,14,cue6,correct,0.045634045,78.7,5.330046589,2.8900001,across,2,3,1,1,1
HSR12,4,3,14,10,cue3,tooLong,1.424115024,100.7,10.35916715,11.99000001,across,2,4,1,1,1
HSR12,4,4,10,7,cue7,correct,1.624800351,53.6,1.62472006,4.91100001,within,1,2,1,1,1
HSR12,4,5,7,12,cue13,correct,3.120432075,29.2,-0.598153074,3.93999982,across,2,2,1,1,1
HSR12,4,6,12,6,cue2,correct,0.212088342,55.7,5.661009104,6.16400003,across,2,3,1,1,1
HSR12,4,7,6,15,cue15,correct,0.131971829,68.4,-0.131984557,5.98899985,across,2,3,1,1,1
HSR12,4,8,15,5,cue17,tooLong,0.479703632,91.3,19.76424129,6.71000004,across,3,3,0,0,1
HSR12,4,9,5,3,cue5,correct,1.815870535,42.8,-1.818007538,8.17699981,within,1,2,1,1,1
HSR12,4,10,3,8,cue22,correct,0.633317294,41.9,0.813114319,3.96000004,across,3,2,1,1,1
HSR12,5,1,8,2,cue9,tooLong,1.163046187,84.3,18.21657772,9.08000016,across,3,3,0,0,1
HSR12,5,2,2,4,cue4,correct,2.26984253,41.8,-2.269807856,4.12600016,within,1,2,1,1,1
HSR12,5,3,4,1,cue10,correct,0.140253845,45.1,0.140257723,3.14899993,within,1,2,1,1,1
HSR12,5,4,1,11,cue14,correct,0.635991614,71.2,6.231512658,4.9289999,across,3,3,1,1,1
HSR12,5,5,11,13,cue20,correct,0.792000229,45.1,-0.792455524,3.85000014,within,1,2,1,1,1
HSR12,5,6,13,9,cue21,correct,0.723715929,73,0.72370456,4.00300002,across,2,3,1,1,1
HSR12,5,7,9,14,cue6,incorrect,35.95237273,93.1,19.73004659,7.19099999,across,2,3,1,0,0
HSR12,5,8,14,10,cue3,tooLong,0.274573073,131.3,40.95916715,3.00999999,across,2,4,1,0,0
HSR12,5,9,10,7,cue7,incorrect,4.322720069,56.3,4.32472006,3.18000007,within,1,2,1,1,1
HSR12,5,10,7,13,cue20,correct,0.859467422,52.8,1.80700168,5.87700009,across,3,3,1,1,1
HSR12,6,1,13,10,cue3,correct,0.917534057,75.4,-0.764380976,4.50600004,across,3,3,1,1,1
HSR12,6,2,10,1,cue10,correct,0.642736709,59.8,4.601187206,2.71299983,across,2,2,1,1,1
HSR12,6,3,1,4,cue4,incorrect,16.89529815,30.1,-14.85974228,38.60400009,within,1,2,0,0,0
HSR12,6,4,4,15,cue15,correct,0.775393309,64.5,0.19897259,3.74699998,across,2,3,1,1,1
HSR12,6,5,15,7,cue7,correct,1.506164726,45.4,1.506088939,10.36000014,across,2,2,1,1,1
HSR12,6,6,7,13,cue20,correct,0.460054593,53.4,2.40700168,5.36000013,across,3,3,1,1,1
HSR12,6,7,13,11,cue14,correct,1.889980491,44,-1.892455524,4.36000014,within,1,2,1,1,1
HSR12,6,8,11,5,cue17,tooLong,0.464504498,55.9,9.425756002,4.87000012,across,3,2,1,1,1
HSR12,6,9,5,3,cue5,correct,1.117569423,43.5,-1.118007538,9.30999994,within,1,2,1,1,1
HSR12,6,10,3,9,cue21,correct,0.101679736,73.1,3.798042995,7.51400018,across,3,3,1,1,1
HSR12,7,1,9,2,cue9,correct,0.300785096,94.5,0.201506396,13.67700005,across,3,4,1,1,1
HSR12,7,2,2,8,cue22,correct,0.163241505,66.1,0.016577721,11.05999994,across,3,3,1,1,1
HSR12,7,3,8,6,cue2,correct,0.855539289,38.7,-0.855838433,4.89900016,within,1,2,1,1,1
HSR12,7,4,6,14,cue6,correct,2.163680576,75,1.289873437,6.82700014,across,3,3,1,1,1
HSR12,7,5,14,12,cue13,correct,0.748162571,47.8,0.748068674,3.26999998,within,1,2,1,1,1
HSR12,7,6,12,10,cue3,tooLong,1.126230856,85.3,17.24757037,5.86000014,across,2,3,1,0,1
HSR12,7,7,10,1,cue10,correct,0.742703715,59.9,4.701187206,5.52999998,across,2,2,1,1,1
HSR12,7,8,1,4,cue4,correct,0.740252639,45.7,0.740257723,7.50900006,within,1,2,1,1,1
HSR12,7,9,4,15,cue15,tooLong,0.247982891,83,18.69897259,4.85000015,across,2,3,0,0,1
HSR12,7,10,15,7,cue7,correct,0.006113235,43.9,0.006088939,3.79499984,across,2,2,1,1,1
HSR12,11,1,7,13,cue20,correct,1.005181282,53.3,2.30700168,4.46000004,across,3,3,1,1,1
HSR12,11,2,13,11,cue14,correct,1.690327607,44.2,-1.692455524,4.171,within,1,2,1,1,1
HSR12,11,3,11,5,cue17,correct,0.725227281,47.2,0.725756002,6.24799991,across,3,2,1,1,1
HSR12,11,4,5,3,cue5,correct,1.316979065,43.3,-1.318007538,6.93900013,within,1,2,1,1,1
HSR12,11,5,3,9,cue21,tooLong,0.083808532,78.7,9.398042995,12.87999988,across,3,3,1,1,1
HSR12,11,6,9,2,cue9,correct,0.221718727,94.7,0.401506396,4.8440001,across,3,4,1,1,1
HSR12,11,7,2,8,cue22,correct,0.536753947,66.8,0.716577721,3.59100008,across,3,3,1,1,1
HSR12,11,8,8,6,cue2,correct,0.355621778,39.2,-0.355838433,6.09899998,within,1,2,1,1,1
HSR12,11,9,6,14,cue6,correct,1.18734154,73.6,-0.110126563,9.01600004,across,3,3,1,1,1
HSR12,11,10,14,12,cue13,correct,1.351438627,45.7,-1.351931326,6.44599986,within,1,2,1,1,1
HSR12,12,1,12,10,cue3,correct,0.718132121,67.4,-0.652429635,7.069,across,2,3,1,1,1
HSR12,12,2,10,7,cue7,correct,2.324603629,54.3,2.32472006,13.67200017,within,1,2,1,1,1
HSR12,12,3,7,1,cue10,tooLong,1.317069739,58.1,11.04311172,3.03999996,across,2,2,1,1,1
HSR12,12,4,1,12,cue13,tooLong,1.267364844,74.4,8.1336571,10.38000012,across,2,3,1,0,1
HSR12,12,5,12,15,cue15,correct,0.140857885,49.9,0.140875006,8.36399984,within,1,2,1,1,1
HSR12,12,6,15,5,cue17,correct,0.963649091,72.5,0.964241286,5.58999991,across,3,3,1,1,1
HSR12,12,7,5,3,cue5,correct,1.416695165,43.2,-1.418007538,5.13100004,within,1,2,1,1,1
HSR12,12,8,3,8,cue22,correct,0.233318822,41.5,0.413114319,5.90399981,across,3,2,1,1,1
HSR12,12,9,8,6,cue2,correct,0.455594887,39.1,-0.455838433,11.26999998,within,1,2,1,1,1
HSR12,12,10,6,14,cue6,correct,1.387346551,73.4,-0.310126563,3.27600003,across,3,3,1,1,1
HSR13,4,1,11,4,cue14,incorrect,4.075824553,89.7,38.30636049,2.12,across,2,3,1,0,1
HSR13,4,2,4,1,cue13,tooLong,1.456941383,67.6,24.57796627,3.529,within,1,2,1,0,1
HSR13,4,3,1,14,cue11,incorrect,23.09312941,43.7,-33.35107598,11.29,across,2,3,0,0,0
HSR13,4,4,14,6,cue16,incorrect,59.29317921,110.5,35.55367674,2.217,across,3,3,0,0,0
HSR13,4,5,6,12,cue22,tooLong,3.850377338,85.9,29.76337619,2.498,across,3,3,1,0,1
HSR13,4,6,12,15,cue2,correct,1.471315706,45.7,-1.47182859,3.25,within,1,2,1,1,1
HSR13,4,7,15,5,cue7,tooLong,1.457016141,90,19.06303516,2.93,across,3,3,0,0,1
HSR13,4,8,5,2,cue17,tooLong,0.263621563,181.3,136.4666659,4.815,within,1,2,0,0,1
HSR13,4,9,2,9,cue21,incorrect,58.5924834,242.4,150.3224484,3.324,across,2,4,0,0,0
HSR13,4,10,9,7,cue3,correct,0.079144005,49.1,0.079106465,4.388,within,1,2,1,1,1
HSR13,5,1,7,13,cue19,tooLong,2.751087508,137.1,86.41396513,3.303,across,3,3,1,0,1
HSR13,5,2,13,10,cue10,incorrect,58.67757728,288.5,218.6053755,4.44,across,3,3,0,0,0
HSR13,5,3,10,8,cue20,tooLong,3.028247679,181.7,135.9782345,2.06,within,1,2,0,0,1
HSR13,5,4,8,6,cue16,tooLong,2.755821521,157.6,111.4004249,2.75,within,1,2,0,0,1
HSR13,5,5,6,3,cue9,incorrect,54.1154626,87.9,41.5951159,5.116,across,2,2,0,0,0
HSR13,5,6,3,8,cue20,tooLong,2.871260069,161.4,118.4533362,2.689,across,3,2,1,0,1
HSR13,5,7,8,2,cue17,tooLong,3.861640308,281.3,214.6306736,33.63,across,3,3,0,0,1
HSR13,5,8,2,4,cue14,tooLong,0.022832968,65.5,18.8982311,4.65,within,1,2,1,0,1
HSR13,5,9,4,9,cue21,tooLong,0.668342022,182.2,118.3030378,2.709,across,2,3,0,0,1
HSR13,5,10,9,7,cue3,incorrect,5.154992842,57.9,8.879106465,2.825,within,1,2,1,0,1
HSR13,6,1,7,10,cue10,incorrect,58.99250664,83.9,41.15543444,5.019,within,1,2,0,0,0
HSR13,6,2,10,14,cue11,tooLong,2.211890402,113.1,18.97024683,4.57,across,3,4,1,0,1
HSR13,6,3,14,5,cue7,correct,1.263571347,78.1,5.9356121,2.039,across,2,3,1,1,1
HSR13,6,4,5,15,cue2,incorrect,57.5388516,290.8,220.7839352,6.761,across,3,3,0,0,0
HSR13,6,5,15,13,cue19,incorrect,5.954120291,154.2,109.696895,4.55,within,1,2,1,0,1
HSR13,6,6,13,11,cue4,tooLong,3.858155133,94.9,50.27568323,1.66,within,1,2,0,0,1
HSR13,6,7,11,1,cue13,incorrect,35.07780939,183.1,112.7364661,2.12,across,3,3,1,0,0
HSR13,6,8,1,12,cue22,incorrect,4.11995619,143.3,78.04743683,1.67,across,2,3,1,0,1
HSR13,6,9,12,6,cue16,tooLong,1.250356053,88.5,32.82278954,1.261,across,2,3,1,0,1
HSR13,6,10,6,9,cue21,correct,0.47124102,40,-0.471238922,1.19,within,1,2,1,1,1
HSR13,7,1,9,2,cue17,incorrect,20.93531825,180.8,88.7224484,1.87,across,3,4,0,0,0
HSR13,7,2,2,10,cue10,incorrect,4.664385169,150,71.5343649,16.16,across,2,3,1,0,1
HSR13,7,3,10,13,cue19,incorrect,30.66344815,136.6,67.67967546,1.359,across,3,3,0,0,0
HSR13,7,4,13,5,cue7,incorrect,41.89072774,45.4,-1.554959275,1.416,across,2,2,0,0,0
HSR13,7,5,5,15,cue2,incorrect,55.66631507,155.2,85.18393516,1.553,across,3,3,0,0,0
HSR13,7,6,15,12,cue22,tooLong,1.892836284,66.8,19.62817141,2.29,within,1,2,1,0,1
HSR13,7,7,12,14,cue11,incorrect,59.69669647,89.4,43.7865617,2.569,within,1,2,0,0,0
HSR13,7,8,14,7,cue3,correct,0.810310809,69.1,0.810302173,2.22,across,2,3,1,1,1
HSR13,7,9,7,4,cue14,tooLong,3.745032005,121.5,96.15084239,2.6,across,2,2,1,0,1
HSR13,7,10,4,11,cue4,tooLong,1.086208854,168.6,117.2063605,1.401,across,2,3,1,0,1
HSR13,11,1,11,1,cue13,correct,1.985648461,68.4,-1.963533911,2.119,across,3,3,1,1,1
HSR13,11,2,1,3,cue9,incorrect,4.155875878,42,-4.177789417,6.71,within,1,2,1,1,1
HSR13,11,3,3,8,cue20,incorrect,4.91878532,79.7,36.7533362,5.16,across,3,2,1,0,1
HSR13,11,4,8,6,cue16,incorrect,59.31870852,59.6,13.40042487,4.679,within,1,2,0,0,0
HSR13,11,5,6,9,cue21,correct,0.271240847,40.2,-0.271238922,21.367,within,1,2,1,1,1
HSR13,11,6,9,2,cue17,tooLong,3.291731631,121,28.9224484,0.93,across,3,4,1,0,1
HSR13,11,7,2,10,cue10,correct,0.701040846,83,4.534364899,8.304,across,2,3,1,1,1
HSR13,11,8,10,13,cue19,correct,3.022112275,66.4,-2.520324541,9.61,across,3,3,1,1,1
HSR13,11,9,13,5,cue7,incorrect,31.58916575,133.8,86.84504072,1.45,across,2,2,0,0,0
HSR13,11,10,5,15,cue2,incorrect,55.65951888,111.8,41.78393516,5.819,across,3,3,0,0,0
