,X,run,trial,startID,goalID,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,maze,mazeOrder,landmarkID,goalLM,isCorrect,geCat,hubCat,goalCat,headingCat,newFeedbackType,shortestLen,relPathIneff,percIneff,startlandmark,neuralSimilarity_HPC_bilateral,stim1act_HPC_bilateral,stim2act_HPC_bilateral,V1_HPC_bilateral,IT_HPC_bilateral,neuralSimilarity_HPC_left,stim1act_HPC_left,stim2act_HPC_left,V1_HPC_left,IT_HPC_left,neuralSimilarity_HPC_right,stim1act_HPC_right,stim2act_HPC_right,V1_HPC_right,IT_HPC_right,startfractal,endfractal,neuralSimilarity_HPC_bilateral_fr,stim1act_HPC_bilateral_fr,stim2act_HPC_bilateral_fr,V1_HPC_bilateral_fr,IT_HPC_bilateral_fr
193,61,7,2,13,11,cue8,112.0986653,-67.90133467,correct,0.9413543809999999,39.2,0.941870443,4283.448,4301.357,17.90899992,4282.277,4283.448,DOWN_SELECTION,112.0986653,1.171,9,within,1,2,3,1,7,landmark18B,1,correct,hub,hub,1,correctSP,38.25812956,0.024618831,2.461883144,3,0.122965126,-0.020821291999999998,0.130368708,0.925818303,0.77777223,0.09916338699999999,0.021818148,0.080593043,0.925818303,0.77777223,0.146766864,-0.06346073099999999,0.180144372,0.925818303,0.77777223,m,k,0.03546420275000001,0.061204476499999994,-0.009909487999999998,0.9573833979999999,0.8078277559999999
194,62,7,3,11,1,cue7,189.9919869,9.991986865,tooLong,0.593628441,81.6,17.15051792,4312.721,4406.746,94.02500009,4308.327,4312.721,DOWN_SELECTION,9.991986865,4.39400006,9,across,3,3,1,2,1,landmark11B,1,correct,notHub,withinComm,0,correctSP,64.44948208,0.266107925,26.61079246,7,-0.058078649,0.130780921,-0.052277062,0.889320655,0.644599893,-0.00044421099999999997,0.149498148,0.01537104,0.889320655,0.644599893,-0.11571308599999999,0.112063693,-0.119925163,0.889320655,0.644599893,k,a,0.09584945975,0.016812894,-0.0050545705,0.901779855,0.8894008870000001
195,63,7,4,1,7,cue21,107.54615840000001,-72.45384156,incorrect,4.397463085,38.6,-3.477871325,4418.237,4463.767,45.52999997,4413.717000000001,4418.237,DOWN_SELECTION,107.54615840000001,4.51999998,9,across,2,2,2,3,6,landmark12B,1,correct,notHub,inbetween,0,correctSP,42.07787133,0.0,0.0,1,0.068458034,0.056369785,0.07260103400000001,0.839013765,0.6442279329999999,0.12366569699999999,0.102111416,0.089473927,0.839013765,0.6442279329999999,0.013250371,0.010628153999999999,0.055728140999999995,0.839013765,0.6442279329999999,a,g,0.13473522725,-0.037302513999999995,0.05417568999999999,0.9370906390000001,0.881675909
196,64,7,5,7,10,cue9,35.15346303,215.153463,correct,1.324791717,44.6,1.325046149,4479.411,4504.366,24.95499993,4477.197,4479.411,UP_SELECTION,35.15346303,2.21399998,9,within,1,2,2,3,9,landmark2B,1,correct,notHub,withinComm,1,correctSP,43.27495385,0.030619239,3.061923888,6,-0.007086062,-0.034111722000000004,0.152479156,0.9402444440000001,0.7412605040000001,0.01315436,-0.010142665,0.156072999,0.9402444440000001,0.7412605040000001,-0.027326483999999998,-0.058080779000000006,0.148885312,0.9402444440000001,0.7412605040000001,g,j,-0.0290730885,0.040642365,0.0818870735,0.929151719,0.8567251459999999
197,65,7,6,10,14,cue2,196.2759772,16.27597722,correct,0.57443776,91.8,0.502790171,4515.117,4567.107,51.99000001,4511.337,4515.117,DOWN_SELECTION,16.27597722,3.77999997,9,across,3,4,3,1,11,landmark4B,1,correct,notHub,withinComm,1,correctSP,91.29720983,0.00550718,0.550718003,9,0.041079042,-0.11199414099999999,-0.020294006,0.9355272029999999,0.7767152140000001,0.063386282,-0.073105297,-0.00617057,0.9355272029999999,0.7767152140000001,0.018771801,-0.150882985,-0.034417442,0.9355272029999999,0.7767152140000001,j,n,-0.02358945275,-0.0087963415,0.0330171765,0.864934926,0.96514312
198,66,7,7,14,12,cue4,-12.39719272,167.6028073,correct,0.361593505,43.4,-0.361591448,4578.928,4611.127,32.19899989,4574.077,4578.928,DOWN_SELECTION,-12.39719272,4.85100007,9,within,1,2,3,1,10,landmark8B,1,correct,notHub,inbetween,1,correctSP,43.76159145,0.0,0.0,11,0.106905519,0.016269475,-0.08128834900000001,0.923145232,0.462799817,0.105421993,0.013745829,-0.043279067000000004,0.923145232,0.462799817,0.108389045,0.01879312,-0.11929763,0.923145232,0.462799817,n,l,0.0830928985,0.08990121699999999,0.085490164,0.8991919979999999,0.8564439420000001
199,67,7,8,12,6,cue22,148.1546841,-31.84531589,correct,0.10745216699999999,56.3,3.4693850760000005,4622.927,4668.7970000000005,45.86999988,4618.102,4622.927,DOWN_SELECTION,-31.84531589,4.82500005,9,across,2,3,2,3,5,landmark5B,1,correct,hub,hub,1,correctSP,52.83061492,0.06566997299999999,6.566997338999999,10,-0.059901333,-0.11455418099999999,0.045866255,0.928255547,0.765720062,-0.057810858,-0.101743006,0.041247738,0.928255547,0.765720062,-0.061991807999999995,-0.127365355,0.050484773,0.928255547,0.765720062,l,f,0.05551542925,-0.06102700400000001,-0.0270047645,0.9651805170000001,0.88303199
200,68,7,9,6,9,cue20,81.60531328,261.6053133,tooLong,3.475279272,68.9,22.24277563,4678.587,4717.608,39.02100015,4675.778,4678.587,DOWN_SELECTION,261.6053133,2.80900001,9,within,1,2,2,3,8,landmark7B,1,correct,notHub,withinComm,0,correctNonSP,46.65722437,0.476727365,47.67273651,5,-0.069430319,-0.207929465,-0.005460955,0.9393863020000001,0.807118412,-0.004911373,-0.24879020100000002,-0.0278631,0.9393863020000001,0.807118412,-0.133949265,-0.167068728,0.01694119,0.9393863020000001,0.807118412,f,i,0.027308602,0.041969875,0.062409730499999996,0.92514777,0.692362989
201,69,7,10,9,3,cue16,230.7250954,50.72509545,correct,0.44787763700000005,66.9,-0.268410074,4727.668,4769.748,42.07999993,4724.5779999999995,4727.668,DOWN_SELECTION,230.7250954,3.09000015,9,across,3,3,1,2,3,landmark6B,1,correct,hub,hub,1,correctSP,67.16841007,0.0,0.0,8,0.10270320599999999,-0.007058137,0.139494666,0.90188007,0.6390928229999999,0.153800648,0.016078988,0.138119367,0.90188007,0.6390928229999999,0.051605764000000005,-0.030195262999999996,0.140869965,0.90188007,0.6390928229999999,i,c,0.08276199499999999,-0.033966419000000005,0.030643450500000002,0.940725128,0.830713232
202,31,4,2,5,11,cue20,209.1245881,29.12458809,tooLong,1.640581155,161.0,113.0656298,2015.3129999999999,2093.7110000000002,78.39800001,2010.8220000000001,2015.3129999999999,UP_SELECTION,209.1245881,4.49099993,10,across,3,2,3,2,7,landmark6B,1,correct,hub,hub,0,correctNonSP,47.93437017,2.358759058,235.87590580000003,5,-0.067840473,-0.093819032,-0.152045543,0.906084969,0.612311053,-0.061368945,-0.08926919400000001,-0.20184245399999998,0.906084969,0.612311053,-0.074312,-0.09836887,-0.10224863099999999,0.906084969,0.612311053,e,k,0.06839851775,0.0592194895,-0.0012190705000000007,0.940725128,0.830713232
203,32,4,3,11,3,cue2,211.90271690000003,31.90271694,correct,1.6864368140000001,45.8,-1.5089463580000002,2109.532,2128.202,18.66999984,2100.696,2109.532,UP_SELECTION,31.90271694,8.836000199999999,10,across,2,2,1,3,3,landmark15B,1,correct,hub,hub,1,correctSP,47.30894636,0.0,0.0,7,-0.196412704,-0.22146922800000002,0.09486795699999999,0.895144782,0.704020373,-0.130882967,-0.217138832,0.080698675,0.895144782,0.704020373,-0.261942442,-0.22579962399999998,0.10903723900000001,0.895144782,0.704020373,k,c,0.09008894725000001,-0.183641101,-0.1770289195,0.9036759240000001,0.837615219
204,33,4,4,3,7,cue3,-25.46270111,154.5372989,tooLong,0.8827460540000001,59.9,8.168237863,2139.292,2164.341,25.04899978,2135.202,2139.292,DOWN_SELECTION,154.5372989,4.09000016,10,across,2,3,2,1,6,landmark2B,1,correct,notHub,inbetween,0,correctSP,51.73176214,0.15789599099999999,15.78959913,3,-0.106419845,-0.122257185,-0.131643852,0.91745014,0.7906786920000001,-0.09451723599999999,-0.10588764099999999,-0.125229615,0.91745014,0.7906786920000001,-0.11832245400000001,-0.138626729,-0.138058089,0.91745014,0.7906786920000001,c,g,0.09228350325,0.0369492955,-0.0666298995,0.862178126,0.736426817
205,34,4,5,7,14,cue21,35.15346303,215.153463,tooLong,2.11408142,121.3,49.90097309,2176.302,2233.6820000000002,57.37999987,2171.272,2176.302,UP_SELECTION,35.15346303,5.03000021,10,across,2,3,3,2,11,landmark11B,1,correct,notHub,withinComm,0,correctNonSP,71.39902691,0.6989027059999999,69.89027057,6,0.148873735,-0.15137782,-0.131010932,0.931794131,0.768099326,0.122281286,-0.08477888900000001,-0.148059309,0.931794131,0.768099326,0.175466183,-0.21797675,-0.113962555,0.931794131,0.768099326,g,n,0.0015302492500000112,-0.093809568,-0.09601000800000001,0.924653492,0.91279432
206,35,4,6,14,6,cue19,-12.39719272,167.6028073,tooLong,0.865130492,91.3,21.95186263,2249.553,2289.7129999999997,40.16000009,2240.673,2249.553,UP_SELECTION,167.6028073,8.88000011,10,across,3,3,2,1,5,landmark17B,1,correct,hub,hub,0,correctNonSP,69.34813737,0.316545815,31.65458145,11,0.055288973,-0.169245347,0.0053046230000000005,0.890603083,0.73212533,0.033444202,-0.159586961,0.019758814,0.890603083,0.73212533,0.077133743,-0.178903733,-0.009149568,0.890603083,0.73212533,n,f,0.004931201500000001,-0.0662329445,-0.0916959755,0.91576294,0.873360714
207,36,4,7,6,9,cue7,76.99190909999999,256.9919091,correct,0.19519075800000002,43.4,-0.19519060100000002,2310.323,2325.533,15.21000004,2296.683,2310.323,UP_SELECTION,76.99190909999999,13.640000099999998,10,within,1,2,2,1,8,landmark7B,1,correct,notHub,withinComm,1,correctSP,43.5951906,0.0,0.0,5,-0.033114242,-0.093819032,-0.08079813,0.8696607059999999,0.653287531,-0.045074823,-0.08926919400000001,-0.055165898,0.8696607059999999,0.653287531,-0.02115366,-0.09836887,-0.106430361,0.8696607059999999,0.653287531,f,i,0.10121109025,-0.1141718245,-0.0048367984999999995,0.90706953,0.8082434740000001
208,37,4,8,9,13,cue8,223.6520482,43.65204819,correct,1.7957426109999999,69.7,-1.698161447,2345.183,2388.032,42.84900021,2332.5229999999997,2345.183,UP_SELECTION,223.6520482,12.65999985,10,across,2,3,3,2,3,landmark15B,1,correct,hub,hub,1,correctSP,71.39816145,0.0,0.0,8,-0.082712021,-0.330511192,0.09486795699999999,0.915697853,0.44334836299999997,0.044927935999999995,-0.302080432,0.080698675,0.915697853,0.44334836299999997,-0.210351977,-0.358941952,0.10903723900000001,0.915697853,0.44334836299999997,i,m,-0.005990405250000001,-0.073734902,-0.206063372,0.901779855,0.8894008870000001
209,38,4,9,13,10,cue9,93.56578328,-86.43421672,tooLong,0.38855980799999995,105.2,29.36249836,2399.4829999999997,2467.7529999999997,68.26999998,2395.018,2399.4829999999997,DOWN_SELECTION,93.56578328,4.46500015,10,across,3,3,2,1,9,landmark18B,1,correct,notHub,withinComm,0,correctNonSP,75.83750164,0.387176499,38.71764988,3,0.01102823,-0.122257185,-0.13490760599999999,0.8930605209999999,0.5736922870000001,0.038166037,-0.10588764099999999,-0.139704162,0.8930605209999999,0.5736922870000001,-0.016109577,-0.138626729,-0.13011105,0.8930605209999999,0.5736922870000001,m,j,0.029290240999999998,-0.0902006145,0.005777051,0.939037577,0.888028005
210,39,4,10,10,8,cue11,203.359465,23.35946499,correct,1.6797038130000002,38.8,-1.68159907,2477.5429999999997,2491.7729999999997,14.23000002,2474.703,2477.5429999999997,UP_SELECTION,203.359465,2.83999991,10,within,1,2,2,1,7,landmark6B,1,correct,hub,hub,1,correctSP,40.48159907,0.0,0.0,9,0.089609626,-0.04993422,-0.152045543,0.925818303,0.77777223,0.091437672,-0.082596948,-0.20184245399999998,0.925818303,0.77777223,0.08778158,-0.017271492,-0.10224863099999999,0.925818303,0.77777223,j,h,0.05963812575000001,-0.1207998595,-0.06801602799999999,0.7942552740000001,0.7847725640000001
211,40,5,1,8,2,cue13,-28.09945269,151.90054730000003,tooLong,0.31052752,133.9,67.03048347,2551.305,2629.765,78.4599998,2539.935,2551.305,UP_SELECTION,-28.09945269,11.37000013,10,across,3,3,1,3,2,landmark3B,1,correct,notHub,withinComm,0,correctNonSP,66.86951653,1.00240718,100.240718,7,0.141549979,-0.22146922800000002,-0.077855635,0.918119861,0.807287084,0.064384677,-0.217138832,-0.044365432999999996,0.918119861,0.807287084,0.218715281,-0.22579962399999998,-0.11134583699999999,0.918119861,0.807287084,h,b,-0.109108576,-0.079372361,-0.090043927,0.88138586,0.806817509
212,41,5,2,2,4,cue5,72.74861673,252.74861669999999,correct,3.3375925580000003,45.0,-3.3382906180000003,2638.395,2654.565,16.17000008,2636.696,2638.395,DOWN_SELECTION,252.74861669999999,1.69900012,10,within,1,2,1,3,4,landmark4B,1,correct,notHub,inbetween,1,correctSP,48.33829062,0.0,0.0,2,0.09341541699999999,-0.210683223,-0.033991716,0.9686012140000001,0.637361822,0.049167734000000005,-0.202215029,-0.052020962000000004,0.9686012140000001,0.637361822,0.1376631,-0.21915141600000002,-0.015962469,0.9686012140000001,0.637361822,b,d,-0.23369636,0.028894939499999998,-0.0736369455,0.920742325,0.916407359
213,42,5,3,4,1,cue4,265.9941022,85.99410224,tooLong,1.259823084,69.0,25.38107847,2676.265,2709.865,33.60000014,2661.505,2676.265,UP_SELECTION,85.99410224,14.75999999,10,within,1,2,1,3,1,landmark14B,1,correct,notHub,withinComm,0,correctNonSP,43.61892153,0.581882302,58.18823021,4,0.16151361,-0.086335704,-0.219999542,0.9566783179999999,0.56976729,0.13239456800000002,-0.074889569,-0.248924489,0.9566783179999999,0.56976729,0.19063265100000001,-0.09778183800000001,-0.191074595,0.9566783179999999,0.56976729,d,a,-0.043768027249999994,0.06457158,-0.25129101750000005,0.964676515,0.873591393
214,43,5,4,1,15,cue22,100.4796382,-79.52036184,tooLong,0.5376965229999999,106.6,14.25120821,2726.7659999999996,2772.905,46.13899994,2716.855,2726.7659999999996,DOWN_SELECTION,-79.52036184,9.91100001,10,across,2,4,3,2,12,landmark12B,1,correct,notHub,withinComm,0,correctSP,92.34879179,0.154319379,15.43193791,1,-0.013006813,0.010010431,-0.09685848,0.890083462,0.43703488700000004,-0.109642844,-0.023023609,-0.041745634,0.890083462,0.43703488700000004,0.08362921799999999,0.043044470999999994,-0.151971325,0.890083462,0.43703488700000004,a,o,-0.011810598250000002,0.0014348159999999985,-0.114567792,0.9651805170000001,0.88303199
215,44,5,5,15,12,cue15,-50.72381121,129.2761888,correct,2.661828403,41.2,-2.6619925159999998,2785.815,2800.515,14.69999981,2779.869,2785.815,DOWN_SELECTION,129.2761888,5.9460001,10,within,1,2,3,2,10,landmark1B,1,correct,notHub,inbetween,1,correctSP,43.86199252,0.0,0.0,12,0.099018736,-0.068881549,-0.040016981,0.9404825790000001,0.643636966,0.076049217,-0.062110923,-0.026951491,0.9404825790000001,0.643636966,0.121988255,-0.075652174,-0.05308247,0.9404825790000001,0.643636966,o,l,-0.0074771622499999885,0.1226507195,-0.037413634,0.882809717,0.950985353
216,45,5,6,12,5,cue16,148.1546841,-31.84531589,tooLong,0.23587962699999998,86.7,32.89778564,2814.395,2864.236,49.84100008,2807.489,2814.395,UP_SELECTION,-31.84531589,6.90600014,10,across,3,3,1,3,5,landmark17B,1,correct,hub,hub,0,correctNonSP,53.80221436,0.611457837,61.14578374,10,0.09389308,-0.046923945999999994,0.0053046230000000005,0.9480739009999999,0.797740008,0.073846853,-0.039939714,0.019758814,0.9480739009999999,0.797740008,0.11393930599999999,-0.053908177,-0.009149568,0.9480739009999999,0.797740008,l,e,-0.03704878075000001,-0.097609677,-0.131785423,0.869325639,0.972078223
217,47,5,8,11,3,cue2,211.90271690000003,31.90271694,correct,1.586743361,45.9,-1.4089463580000001,2950.156,2971.945,21.78900003,2945.296,2950.156,DOWN_SELECTION,31.90271694,4.8599999,10,across,2,2,1,3,3,landmark15B,1,correct,hub,hub,1,correctSP,47.30894636,0.0,0.0,7,-0.196412704,-0.22146922800000002,0.09486795699999999,0.895144782,0.704020373,-0.130882967,-0.217138832,0.080698675,0.895144782,0.704020373,-0.261942442,-0.22579962399999998,0.10903723900000001,0.895144782,0.704020373,k,c,0.09008894725000001,-0.183641101,-0.1770289195,0.9036759240000001,0.837615219
218,48,5,9,3,7,cue3,-25.46270111,154.5372989,tooLong,0.282757229,60.1,8.368237863,2981.6859999999997,3006.6,24.91400003,2978.926,2981.6859999999997,DOWN_SELECTION,154.5372989,2.75999999,10,across,2,3,2,1,6,landmark2B,1,correct,notHub,inbetween,0,correctSP,51.73176214,0.161762088,16.17620881,3,-0.106419845,-0.122257185,-0.131643852,0.91745014,0.7906786920000001,-0.09451723599999999,-0.10588764099999999,-0.125229615,0.91745014,0.7906786920000001,-0.11832245400000001,-0.138626729,-0.138058089,0.91745014,0.7906786920000001,c,g,0.09228350325,0.0369492955,-0.0666298995,0.862178126,0.736426817
219,49,5,10,7,14,cue21,35.15346303,215.153463,correct,3.29597624,68.1,-3.29902691,3016.52,3056.785,40.26499987,3013.546,3016.52,UP_SELECTION,35.15346303,2.97399998,10,across,2,3,3,2,11,landmark11B,1,correct,notHub,withinComm,1,correctSP,71.39902691,0.0,0.0,6,0.148873735,-0.15137782,-0.131010932,0.931794131,0.768099326,0.122281286,-0.08477888900000001,-0.148059309,0.931794131,0.768099326,0.175466183,-0.21797675,-0.113962555,0.931794131,0.768099326,g,n,0.0015302492500000112,-0.093809568,-0.09601000800000001,0.924653492,0.91279432
220,50,6,1,14,6,cue19,-12.39719272,167.6028073,tooLong,1.464171527,89.0,19.65186263,3097.316,3146.24,48.92400003,3094.8390000000004,3097.316,UP_SELECTION,-12.39719272,2.47699999,10,across,3,3,2,1,5,landmark17B,1,correct,hub,hub,0,correctNonSP,69.34813737,0.283379819,28.33798192,11,0.055288973,-0.169245347,0.0053046230000000005,0.890603083,0.73212533,0.033444202,-0.159586961,0.019758814,0.890603083,0.73212533,0.077133743,-0.178903733,-0.009149568,0.890603083,0.73212533,n,f,0.004931201500000001,-0.0662329445,-0.0916959755,0.91576294,0.873360714
221,51,6,2,6,9,cue7,76.99190909999999,256.9919091,correct,0.39519093,43.2,-0.39519060100000003,3159.026,3174.366,15.33999992,3153.2059999999997,3159.026,UP_SELECTION,76.99190909999999,5.82000017,10,within,1,2,2,1,8,landmark7B,1,correct,notHub,withinComm,1,correctSP,43.5951906,0.0,0.0,5,-0.033114242,-0.093819032,-0.08079813,0.8696607059999999,0.653287531,-0.045074823,-0.08926919400000001,-0.055165898,0.8696607059999999,0.653287531,-0.02115366,-0.09836887,-0.106430361,0.8696607059999999,0.653287531,f,i,0.10121109025,-0.1141718245,-0.0048367984999999995,0.90706953,0.8082434740000001
222,52,6,3,9,13,cue8,223.6520482,43.65204819,tooLong,1.41965643,95.5,24.10183855,3185.0959999999995,3240.865,55.76900005,3181.3559999999998,3185.0959999999995,DOWN_SELECTION,43.65204819,3.74000001,10,across,2,3,3,2,3,landmark15B,1,correct,hub,hub,0,correctNonSP,71.39816145,0.337569456,33.75694565,8,-0.082712021,-0.330511192,0.09486795699999999,0.915697853,0.44334836299999997,0.044927935999999995,-0.302080432,0.080698675,0.915697853,0.44334836299999997,-0.210351977,-0.358941952,0.10903723900000001,0.915697853,0.44334836299999997,i,m,-0.005990405250000001,-0.073734902,-0.206063372,0.901779855,0.8894008870000001
223,54,6,5,10,8,cue11,203.359465,23.35946499,correct,1.9781396219999998,38.5,-1.98159907,3313.636,3333.8,20.16400003,3306.526,3313.636,UP_SELECTION,203.359465,7.109999900000001,10,within,1,2,2,1,7,landmark6B,1,correct,hub,hub,1,correctSP,40.48159907,0.0,0.0,9,0.089609626,-0.04993422,-0.152045543,0.925818303,0.77777223,0.091437672,-0.082596948,-0.20184245399999998,0.925818303,0.77777223,0.08778158,-0.017271492,-0.10224863099999999,0.925818303,0.77777223,j,h,0.05963812575000001,-0.1207998595,-0.06801602799999999,0.7942552740000001,0.7847725640000001
224,55,6,6,8,2,cue13,-28.09945269,151.90054730000003,tooLong,0.280113255,138.3,71.43048347,3348.855,3410.276,61.42100000000001,3340.7859999999996,3348.855,DOWN_SELECTION,151.90054730000003,8.06900001,10,across,3,3,1,3,2,landmark3B,1,correct,notHub,withinComm,0,correctNonSP,66.86951653,1.068206968,106.8206968,7,0.141549979,-0.22146922800000002,-0.077855635,0.918119861,0.807287084,0.064384677,-0.217138832,-0.044365432999999996,0.918119861,0.807287084,0.218715281,-0.22579962399999998,-0.11134583699999999,0.918119861,0.807287084,h,b,-0.109108576,-0.079372361,-0.090043927,0.88138586,0.806817509
225,56,6,7,2,4,cue5,72.74861673,252.74861669999999,correct,3.3375925580000003,45.0,-3.3382906180000003,3418.926,3435.577,16.65100002,3417.255,3418.926,DOWN_SELECTION,252.74861669999999,1.671,10,within,1,2,1,3,4,landmark4B,1,correct,notHub,inbetween,1,correctSP,48.33829062,0.0,0.0,2,0.09341541699999999,-0.210683223,-0.033991716,0.9686012140000001,0.637361822,0.049167734000000005,-0.202215029,-0.052020962000000004,0.9686012140000001,0.637361822,0.1376631,-0.21915141600000002,-0.015962469,0.9686012140000001,0.637361822,b,d,-0.23369636,0.028894939499999998,-0.0736369455,0.920742325,0.916407359
226,57,6,8,4,1,cue4,265.9941022,85.99410224,correct,2.617890434,41.0,-2.618921527,3450.367,3472.696,22.329,3442.5559999999996,3450.367,UP_SELECTION,85.99410224,7.81099987,10,within,1,2,1,3,1,landmark14B,1,correct,notHub,withinComm,1,correctSP,43.61892153,0.0,0.0,4,0.16151361,-0.086335704,-0.219999542,0.9566783179999999,0.56976729,0.13239456800000002,-0.074889569,-0.248924489,0.9566783179999999,0.56976729,0.19063265100000001,-0.09778183800000001,-0.191074595,0.9566783179999999,0.56976729,d,a,-0.043768027249999994,0.06457158,-0.25129101750000005,0.964676515,0.873591393
227,59,6,10,15,12,cue15,-50.72381121,129.2761888,tooLong,0.48299516600000003,68.7,24.83800748,3569.687,3604.836,35.14899993,3563.7670000000003,3569.687,UP_SELECTION,-50.72381121,5.92000008,10,within,1,2,3,2,10,landmark1B,1,correct,notHub,inbetween,0,correctNonSP,43.86199252,0.566276315,56.62763149,12,0.099018736,-0.068881549,-0.040016981,0.9404825790000001,0.643636966,0.076049217,-0.062110923,-0.026951491,0.9404825790000001,0.643636966,0.121988255,-0.075652174,-0.05308247,0.9404825790000001,0.643636966,o,l,-0.0074771622499999885,0.1226507195,-0.037413634,0.882809717,0.950985353
228,62,7,3,11,3,cue2,211.90271690000003,31.90271694,correct,1.586743361,52.1,4.791053642,3762.7870000000003,3797.837,35.04999995,3756.597,3762.7870000000003,UP_SELECTION,211.90271690000003,6.19000006,10,across,2,2,1,3,3,landmark15B,1,correct,hub,hub,1,correctSP,47.30894636,0.10127162,10.12716201,7,-0.196412704,-0.22146922800000002,0.09486795699999999,0.895144782,0.704020373,-0.130882967,-0.217138832,0.080698675,0.895144782,0.704020373,-0.261942442,-0.22579962399999998,0.10903723900000001,0.895144782,0.704020373,k,c,0.09008894725000001,-0.183641101,-0.1770289195,0.9036759240000001,0.837615219
229,63,7,4,3,7,cue3,-25.46270111,154.5372989,correct,1.61244993,53.8,2.0682378630000002,3808.877,3836.177,27.30000019,3804.777,3808.877,DOWN_SELECTION,154.5372989,4.09999991,10,across,2,3,2,1,6,landmark2B,1,correct,notHub,inbetween,1,correctSP,51.73176214,0.039980039,3.99800389,3,-0.106419845,-0.122257185,-0.131643852,0.91745014,0.7906786920000001,-0.09451723599999999,-0.10588764099999999,-0.125229615,0.91745014,0.7906786920000001,-0.11832245400000001,-0.138626729,-0.138058089,0.91745014,0.7906786920000001,c,g,0.09228350325,0.0369492955,-0.0666298995,0.862178126,0.736426817
230,64,7,5,7,10,cue9,35.15346303,215.153463,correct,0.738237495,45.6,-0.73826594,3846.687,3863.611,16.92400002,3843.1459999999997,3846.687,DOWN_SELECTION,35.15346303,3.54100013,10,within,1,2,2,1,9,landmark18B,1,correct,notHub,withinComm,1,correctSP,46.33826594,0.0,0.0,6,0.065224217,-0.15137782,-0.13490760599999999,0.9153690590000001,0.732666088,0.067082949,-0.08477888900000001,-0.139704162,0.9153690590000001,0.732666088,0.063365485,-0.21797675,-0.13011105,0.9153690590000001,0.732666088,g,j,0.06623734025,-0.093809568,0.005777051,0.834310326,0.855148172
231,65,7,6,10,13,cue8,203.359465,23.35946499,tooLong,2.307234957,109.3,34.43679836,3878.927,3921.688,42.76099991,3870.587,3878.927,DOWN_SELECTION,23.35946499,8.34000016,10,across,3,3,3,2,3,landmark15B,1,correct,hub,hub,0,correctNonSP,74.86320164,0.459996335,45.99963348,9,0.01102823,-0.04993422,0.09486795699999999,0.8930605209999999,0.5736922870000001,0.038166037,-0.082596948,0.080698675,0.8930605209999999,0.5736922870000001,-0.016109577,-0.017271492,0.10903723900000001,0.8930605209999999,0.5736922870000001,j,m,0.029290241,-0.1207998595,-0.206063372,0.939037577,0.888028005
232,66,7,7,13,9,cue7,93.56578328,-86.43421672,tooLong,1.821802985,82.4,11.00183855,3932.757,3982.087,49.32999992,3928.6809999999996,3932.757,DOWN_SELECTION,93.56578328,4.07599998,10,across,2,3,2,1,8,landmark7B,1,correct,notHub,withinComm,0,correctSP,71.39816145,0.15409134300000002,15.40913426,3,-0.082712021,-0.122257185,-0.08079813,0.915697853,0.44334836299999997,0.044927935999999995,-0.10588764099999999,-0.055165898,0.915697853,0.44334836299999997,-0.210351977,-0.138626729,-0.106430361,0.915697853,0.44334836299999997,m,i,-0.005990405250000001,-0.0902006145,-0.0048367984999999995,0.901779855,0.8894008870000001
233,67,7,8,9,6,cue19,223.6520482,43.65204819,correct,3.6787610660000003,39.9,-3.695190601,3993.367,4008.6440000000002,15.27700019,3989.027,3993.367,UP_SELECTION,43.65204819,4.33999991,10,within,1,2,2,1,5,landmark17B,1,correct,hub,hub,1,correctSP,43.5951906,0.0,0.0,8,-0.033114242,-0.330511192,0.0053046230000000005,0.8696607059999999,0.653287531,-0.045074823,-0.302080432,0.019758814,0.8696607059999999,0.653287531,-0.02115366,-0.358941952,-0.009149568,0.8696607059999999,0.653287531,i,f,0.10121109025,-0.073734902,-0.0916959755,0.90706953,0.8082434740000001
234,68,7,9,6,14,cue21,76.99190909999999,256.9919091,tooLong,0.174932862,98.5,30.12616263,4019.147,4067.5170000000003,48.37000012,4015.611,4019.147,UP_SELECTION,256.9919091,3.53599978,10,across,3,3,3,2,11,landmark11B,1,correct,notHub,withinComm,0,correctNonSP,68.37383737,0.440609505,44.06095049,5,0.055288973,-0.093819032,-0.131010932,0.890603083,0.73212533,0.033444202,-0.08926919400000001,-0.148059309,0.890603083,0.73212533,0.077133743,-0.09836887,-0.113962555,0.890603083,0.73212533,f,n,0.0049312015,-0.1141718245,-0.09601000800000001,0.91576294,0.873360714
235,69,7,10,14,8,cue11,-12.39719272,167.6028073,tooLong,0.622181849,67.4,12.17050665,4075.7309999999998,4101.508,25.77699995,4074.507,4075.7309999999998,DOWN_SELECTION,-12.39719272,1.22399998,10,across,2,2,2,1,7,landmark6B,1,correct,hub,hub,0,correctSP,55.22949335,0.220362453,22.03624533,11,0.18863075,-0.169245347,-0.152045543,0.889143013,0.8085418320000001,0.20463884899999998,-0.159586961,-0.20184245399999998,0.889143013,0.8085418320000001,0.17262265,-0.178903733,-0.10224863099999999,0.889143013,0.8085418320000001,n,h,-0.06864879974999999,-0.0662329445,-0.06801602799999999,0.94814594,0.978586927
