,run,trial,startID,goalID,cue,CWhead,CCWhead,feedbackType,goalError,pathDistance,shPathError,startNavTime,endNavTime,navTime,arrowsDispTime,selectTime,selectChoice,selectHead,RT,subID,trialTypeContext,trialTypeNumCon,trialTypeEdgeLen,maze,mazeOrder,landmarkID,goalLM
44,5,5,4,9,cue20,268.722897748,88.7228977482,tooLong,2.89193368927,78.7,8.93075586136,2028.48599982,2062.12199998,33.63600016,2027.3119998,2028.48599982,DOWN_SELECTION,88.7228977482,1.17400002,HSR09,across,2.0,3.0,2.0,3,8,landmark7B
45,5,6,9,7,cue21,230.72509544599998,50.7250954461,correct,2.26991797244,46.9,2.2702157994,2070.96199989,2089.72199988,18.75999999,2069.06299996,2070.96199989,DOWN_SELECTION,230.72509544599998,1.89899993,HSR09,within,1.0,2.0,2.0,3,6,landmark12B
46,5,7,7,12,cue4,35.153463033,215.15346303299998,correct,3.01512746528,32.5,0.461267751478,2099.01099992,2114.01199985,15.00099993,2096.71199989,2099.01099992,DOWN_SELECTION,215.15346303299998,2.29900003,HSR09,across,2.0,2.0,3.0,1,10,landmark8B
47,5,8,12,15,cue3,148.15468411,-31.845315890300004,correct,0.9340646416509999,44.4,0.934346548442,2122.39199996,2140.88199997,18.49000001,2120.99199986,2122.39199996,DOWN_SELECTION,148.15468411,1.4000001,HSR09,within,1.0,2.0,3.0,1,12,landmark10B
48,5,9,15,3,cue16,-50.7238112099,129.27618879,correct,1.22215940768,57.6,2.0333756988900005,2149.5460000000003,2182.44199991,32.89599991,2147.90199995,2149.5460000000003,DOWN_SELECTION,129.27618879,1.64400005,HSR09,across,2.0,2.0,1.0,2,3,landmark6B
49,5,10,3,5,cue13,-29.4578110279,150.54218897200002,correct,0.162347946636,46.8,-0.16236351840399998,2192.63499999,2211.61599994,18.98099995,2189.41199994,2192.63499999,DOWN_SELECTION,150.54218897200002,3.22300005,HSR09,within,1.0,2.0,1.0,2,5,landmark5B
50,6,1,5,2,cue10,209.124588091,29.124588091,correct,1.90606433197,42.5,-1.8833001343,2240.8809998,2256.96199989,16.08100009,2238.51300001,2240.8809998,DOWN_SELECTION,29.124588091,2.36799979,HSR09,within,1.0,2.0,1.0,2,2,landmark15B
51,6,2,2,8,cue18,72.7486167284,252.748616728,correct,2.7255850701999997,67.0,2.91247038801,2265.59200001,2316.17699981,50.5849998,2263.94299984,2265.59200001,UP_SELECTION,252.748616728,1.64900017,HSR09,across,3.0,3.0,2.0,3,7,landmark18B
52,6,3,8,6,cue22,-10.2184786533,169.781521347,correct,0.00761299110363,41.6,-0.00760508390916,2325.37199998,2343.88599992,18.51399994,2323.1020000000003,2325.37199998,DOWN_SELECTION,-10.2184786533,2.26999998,HSR09,within,1.0,2.0,2.0,3,5,landmark5B
53,6,4,6,13,cue11,81.6053132822,261.605313282,correct,3.3698812119,49.2,4.456032556569999,2353.4059999,2388.56599998,35.16000008,2350.8829999,2353.4059999,DOWN_SELECTION,261.605313282,2.523,HSR09,across,3.0,2.0,3.0,1,3,landmark6B
54,6,5,13,10,cue9,112.098665326,-67.90133467449999,tooLong,1.77748001151,77.2,8.99879025813,2397.42199993,2478.19299984,80.77099991,2395.50300002,2397.42199993,DOWN_SELECTION,112.098665326,1.91899991,HSR09,across,3.0,3.0,2.0,3,9,landmark2B
55,6,6,10,14,cue2,196.275977224,16.2759772237,tooLong,2.07517539849,112.4,21.1027901706,2487.49300003,2544.3349998000003,56.84199977,2485.18299985,2487.49300003,UP_SELECTION,196.275977224,2.31000018,HSR09,across,3.0,4.0,3.0,1,11,landmark4B
56,6,7,14,1,cue7,-12.3971927173,167.602807283,correct,1.21958420652,79.0,3.54033802536,2552.96399999,2589.1329999,36.16899991,2551.2729999999997,2552.96399999,UP_SELECTION,-12.3971927173,1.69099999,HSR09,across,2.0,3.0,1.0,2,1,landmark11B
57,6,8,1,11,cue8,107.54615843799999,-72.4538415622,tooLong,1.92840499475,101.4,37.8714179193,2599.90299988,2667.50199986,67.59899998,2596.12299991,2599.90299988,UP_SELECTION,107.54615843799999,3.77999997,HSR09,across,3.0,3.0,3.0,1,7,landmark18B
58,6,9,11,4,cue19,189.991986865,9.99198686512,correct,0.7664651778730001,53.1,4.36759233967,2677.09699988,2715.43799996,38.34100008,2674.45700002,2677.09699988,UP_SELECTION,189.991986865,2.63999986,HSR09,across,2.0,3.0,1.0,2,4,landmark17B
59,6,10,4,9,cue20,268.722897748,88.7228977482,tooLong,2.7934940186299997,83.8,14.030755861400001,2724.3269999000004,2772.51300001,48.18600011,2722.39299989,2724.3269999000004,DOWN_SELECTION,88.7228977482,1.93400001,HSR09,across,2.0,3.0,2.0,3,8,landmark7B
0,1,1,3,11,cue20,-25.4627011067,154.53729889299998,tooLong,0.91789526,162.7,115.39105359999998,31.20899987,119.09299990000001,87.88400003,26.82299995,31.20899987,UP_SELECTION,-25.46270111,4.38599992,HSR10,across,2.0,2.0,3.0,2,7,landmark6B
1,1,2,11,10,cue9,211.902716941,31.9027169411,correct,0.585866504,55.2,4.332982167,127.1429999,163.1429999,36.0,126.06299999999999,127.1429999,DOWN_SELECTION,31.90271694,1.0799999,HSR10,across,2.0,2.0,2.0,1,9,landmark18B
2,1,3,10,14,cue21,203.359464989,23.3594649892,tooLong,0.437221284,117.3,21.62308019,177.313,235.89299989999998,58.5799999,170.10299990000001,177.313,UP_SELECTION,23.35946499,7.210000099999999,HSR10,across,3.0,4.0,3.0,2,11,landmark11B
3,1,4,14,6,cue19,-12.3971927173,167.602807283,tooLong,0.43428236299999995,90.0,20.65186263,249.813,282.05500010000003,32.2420001,242.89299989999998,249.813,DOWN_SELECTION,167.6028073,6.920000099999999,HSR10,across,3.0,3.0,2.0,1,5,landmark17B
4,1,5,6,9,cue7,76.9919090973,256.991909097,correct,0.595191103,43.0,-0.595190601,291.4229999,306.573,15.1500001,289.003,291.4229999,UP_SELECTION,76.99190909999999,2.4199999,HSR10,within,1.0,2.0,2.0,1,8,landmark7B
5,1,6,9,7,cue3,223.65204818900003,43.6520481892,correct,0.648512358,48.8,-0.648553434,316.243,334.05300000000005,17.81,313.553,316.243,UP_SELECTION,223.6520482,2.69,HSR10,within,1.0,2.0,2.0,1,6,landmark2B
6,1,7,7,13,cue8,35.153463033,215.15346303299998,correct,0.625763497,58.2,6.22756311,346.66199989999996,369.533,22.871000100000003,341.043,346.66199989999996,DOWN_SELECTION,215.153463,5.6189999,HSR10,across,3.0,3.0,3.0,2,3,landmark15B
7,1,8,13,15,cue22,93.5657832752,-86.4342167248,correct,0.478988597,45.5,-0.478967326,386.0939999,402.10399989999996,16.01,376.527,386.0939999,UP_SELECTION,-86.43421672,9.5669999,HSR10,within,1.0,2.0,3.0,2,12,landmark12B
8,1,9,15,5,cue16,-50.7238112099,129.27618879,tooLong,0.44258377600000004,95.2,26.66593196,411.60399989999996,453.3940001,41.7900002,409.0829999,411.60399989999996,DOWN_SELECTION,-50.72381121,2.521,HSR10,across,3.0,3.0,1.0,3,5,landmark17B
9,1,10,5,12,cue15,209.124588091,29.124588091,tooLong,0.45333303700000005,103.2,47.94258564,462.096,509.44499989999997,47.3489999,460.3639998,462.096,DOWN_SELECTION,209.1245881,1.7320002,HSR10,across,2.0,3.0,3.0,2,10,landmark1B
10,2,1,12,1,cue4,148.15468411,-31.845315890300004,correct,0.5788285320000001,62.9,0.879507101,536.934,561.4229999,24.4889999,533.513,536.934,DOWN_SELECTION,-31.84531589,3.4210000000000003,HSR10,across,2.0,3.0,1.0,3,1,landmark14B
11,2,2,1,15,cue22,100.47963816299999,-79.5203618372,tooLong,0.37814222399999997,120.0,27.65120821,575.3139999,619.1239998,43.8099999,568.3940001,575.3139999,UP_SELECTION,100.4796382,6.919999799999999,HSR10,across,2.0,4.0,3.0,2,12,landmark12B
12,2,3,15,10,cue9,-50.7238112099,129.27618879,tooLong,0.36941545200000003,133.3,62.7541843,630.164,684.7939999,54.629999899999994,626.1139998,630.164,DOWN_SELECTION,-50.72381121,4.0500002,HSR10,across,2.0,3.0,2.0,1,9,landmark18B
13,2,4,10,12,cue15,203.359464989,23.3594649892,tooLong,0.5900407870000001,83.3,17.84765715,703.7449999,747.454,43.7090001,691.8039999,703.7449999,UP_SELECTION,23.35946499,11.940999999999999,HSR10,across,2.0,3.0,3.0,2,10,landmark1B
14,2,5,12,7,cue3,148.15468411,-31.845315890300004,correct,0.48831117799999996,36.8,2.734961885,755.3840001,771.0880001,15.704,754.3969998,755.3840001,DOWN_SELECTION,148.1546841,0.9870003,HSR10,across,2.0,2.0,2.0,1,6,landmark2B
15,2,6,7,13,cue8,35.153463033,215.15346303299998,correct,0.665955238,58.8,6.82756311,782.674,807.188,24.514,778.0739999,782.674,DOWN_SELECTION,215.153463,4.6000001,HSR10,across,3.0,3.0,3.0,2,3,landmark15B
16,2,7,13,11,cue20,93.5657832752,-86.4342167248,correct,0.721075323,45.7,-0.72112111,819.3940001,836.296,16.9019999,814.174,819.3940001,DOWN_SELECTION,93.56578328,5.2200001,HSR10,within,1.0,2.0,3.0,2,7,landmark6B
17,2,8,11,5,cue16,211.902716941,31.9027169411,tooLong,0.559848629,83.0,34.14482983,848.3940001,880.335,31.9409999,843.3039999,848.3940001,DOWN_SELECTION,31.90271694,5.0900002,HSR10,across,3.0,2.0,1.0,3,5,landmark17B
18,2,9,5,3,cue2,209.124588091,29.124588091,correct,0.648358379,47.8,-0.648646895,891.3339999,908.3840001,17.0500002,887.3339999,891.3339999,DOWN_SELECTION,209.1245881,4.0,HSR10,within,1.0,2.0,1.0,3,3,landmark15B
19,2,10,3,9,cue7,-25.4627011067,154.53729889299998,tooLong,1.199372955,121.7,49.41401331,916.704,962.073,45.369,915.3840001,916.704,UP_SELECTION,-25.46270111,1.3199999,HSR10,across,3.0,3.0,2.0,1,8,landmark7B
20,3,1,9,6,cue19,223.65204818900003,43.6520481892,correct,3.198827345,40.4,-3.195190601,992.8239999,1028.257,35.4330001,991.4630001,992.8239999,UP_SELECTION,223.6520482,1.3609997999999999,HSR10,within,1.0,2.0,2.0,1,5,landmark17B
21,3,2,6,14,cue21,76.9919090973,256.991909097,tooLong,2.831889416,87.6,19.22616263,1037.194,1075.275,38.080999999999996,1035.2839999999999,1037.194,UP_SELECTION,256.9919091,1.91,HSR10,across,3.0,3.0,3.0,2,11,landmark11B
22,3,3,14,8,cue11,-12.3971927173,167.602807283,tooLong,0.9217746290000001,67.1,11.87050665,1085.745,1110.285,24.54,1082.275,1085.745,UP_SELECTION,-12.39719272,3.47,HSR10,across,2.0,2.0,2.0,1,7,landmark6B
23,3,4,8,2,cue13,-28.0994526867,151.900547313,correct,0.35066846799999996,74.8,7.930483472000001,1122.2839999999999,1161.995,39.711,1117.265,1122.2839999999999,DOWN_SELECTION,-28.09945269,5.019,HSR10,across,3.0,3.0,1.0,3,2,landmark3B
24,3,5,2,4,cue5,72.7486167284,252.748616728,correct,3.037779128,45.3,-3.038290618,1179.045,1195.475,16.43,1168.995,1179.045,DOWN_SELECTION,252.74861669999999,10.05,HSR10,within,1.0,2.0,1.0,3,4,landmark4B
25,3,6,4,7,cue3,265.99410223900003,85.99410223870001,tooLong,1.278051503,31.1,8.933586982000001,1203.355,1226.835,23.48,1202.445,1203.355,UP_SELECTION,85.99410224,0.91,HSR10,across,2.0,2.0,2.0,1,6,landmark2B
26,3,7,7,14,cue21,35.153463033,215.15346303299998,correct,0.7799696709999999,78.9,7.50097309,1241.935,1276.567,34.632,1233.825,1241.935,UP_SELECTION,215.153463,8.11,HSR10,across,2.0,3.0,3.0,2,11,landmark11B
27,3,8,14,6,cue19,-12.3971927173,167.602807283,correct,0.61220086,76.6,7.251862631,1284.775,1316.715,31.94,1283.579,1284.775,DOWN_SELECTION,-12.39719272,1.196,HSR10,across,3.0,3.0,2.0,1,5,landmark17B
28,3,9,6,13,cue8,76.9919090973,256.991909097,tooLong,1.612856557,83.0,35.439780799999994,1327.375,1368.0439999999999,40.669000000000004,1323.7089999999998,1327.375,DOWN_SELECTION,256.9919091,3.6660000000000004,HSR10,across,3.0,2.0,3.0,2,3,landmark15B
29,3,10,13,11,cue20,93.5657832752,-86.4342167248,correct,2.1175261819999998,44.3,-2.12112111,1387.645,1410.275,22.63,1375.055,1387.645,DOWN_SELECTION,93.56578328,12.59,HSR10,within,1.0,2.0,3.0,2,7,landmark6B
30,4,1,11,2,cue13,211.902716941,31.9027169411,tooLong,1.622559207,142.2,76.11809338,1439.2160000000001,1507.924,68.708,1434.095,1439.2160000000001,DOWN_SELECTION,31.90271694,5.121,HSR10,across,2.0,3.0,1.0,3,2,landmark3B
31,4,2,2,9,cue7,72.7486167284,252.748616728,tooLong,1.305960275,120.3,29.24095304,1516.485,1579.6589999999999,63.174,1514.915,1516.485,DOWN_SELECTION,72.74861673,1.57,HSR10,across,2.0,4.0,2.0,1,8,landmark7B
32,4,3,9,3,cue2,223.65204818900003,43.6520481892,tooLong,1.160281285,121.5,49.21401331,1595.965,1647.575,51.61,1586.66,1595.965,UP_SELECTION,43.65204819,9.305,HSR10,across,3.0,3.0,1.0,3,3,landmark15B
33,4,4,3,5,cue16,-25.4627011067,154.53729889299998,tooLong,1.229180258,62.4,13.951353099999999,1665.496,1690.506,25.01,1654.575,1665.496,DOWN_SELECTION,-25.46270111,10.921,HSR10,within,1.0,2.0,1.0,3,5,landmark17B
34,4,5,5,15,cue22,209.124588091,29.124588091,tooLong,1.04932563,77.8,10.18683196,1699.485,1743.435,43.95,1697.506,1699.485,UP_SELECTION,209.1245881,1.979,HSR10,across,3.0,3.0,3.0,2,12,landmark12B
35,4,6,15,12,cue15,-50.7238112099,129.27618879,tooLong,0.9515421999999999,207.7,163.8380075,1756.366,1861.046,104.68,1750.4170000000001,1756.366,DOWN_SELECTION,129.2761888,5.949,HSR10,within,1.0,2.0,3.0,2,10,landmark1B
36,4,7,12,10,cue9,148.15468411,-31.845315890300004,tooLong,0.401959037,97.7,32.24765715,1869.066,1913.156,44.09,1868.0510000000002,1869.066,DOWN_SELECTION,-31.84531589,1.015,HSR10,across,2.0,3.0,2.0,1,9,landmark18B
37,4,8,10,8,cue11,203.359464989,23.3594649892,correct,1.6797038130000002,38.8,-1.68159907,1925.6860000000001,1940.6889999999999,15.003,1920.126,1925.6860000000001,UP_SELECTION,203.359465,5.56,HSR10,within,1.0,2.0,2.0,1,7,landmark6B
38,4,9,8,1,cue4,-28.0994526867,151.900547313,correct,1.556014424,78.7,6.405096172,1952.816,1986.776,33.96,1947.6760000000002,1952.816,UP_SELECTION,-28.09945269,5.14,HSR10,across,2.0,3.0,1.0,3,1,landmark14B
39,4,10,1,4,cue5,100.47963816299999,-79.5203618372,tooLong,3.0457697919999998,174.9,131.28117849999998,1997.6660000000002,2071.2,73.53399999999999,1993.756,1997.6660000000002,DOWN_SELECTION,100.4796382,3.91,HSR10,within,1.0,2.0,1.0,3,4,landmark4B
40,5,1,4,1,cue4,265.99410223900003,85.99410223870001,correct,2.23848264,41.4,-2.218921527,2112.527,2140.3160000000003,27.789,2098.476,2112.527,DOWN_SELECTION,85.99410224,14.050999999999998,HSR10,within,1.0,2.0,1.0,3,1,landmark14B
41,5,2,1,15,cue22,100.47963816299999,-79.5203618372,correct,0.069590523,93.2,0.8512082129999999,2151.3360000000002,2186.106,34.77,2147.2960000000003,2151.3360000000002,DOWN_SELECTION,100.4796382,4.04,HSR10,across,2.0,4.0,3.0,2,12,landmark12B
42,5,3,15,10,cue9,-50.7238112099,129.27618879,correct,1.806406498,73.5,2.954184304,2196.146,2224.436,28.29,2193.106,2196.146,DOWN_SELECTION,129.2761888,3.04,HSR10,across,2.0,3.0,2.0,1,9,landmark18B
43,5,4,10,12,cue15,203.359464989,23.3594649892,tooLong,3.442093432,88.2,22.74765715,2233.256,2271.897,38.641,2231.39,2233.256,UP_SELECTION,23.35946499,1.8659999999999999,HSR10,across,2.0,3.0,3.0,2,10,landmark1B
44,5,5,12,7,cue3,148.15468411,-31.845315890300004,correct,1.288289344,36.0,1.934961885,2279.686,2295.547,15.860999999999999,2278.886,2279.686,DOWN_SELECTION,148.1546841,0.8,HSR10,across,2.0,2.0,2.0,1,6,landmark2B
45,5,6,7,13,cue8,35.153463033,215.15346303299998,correct,1.265287654,58.0,6.02756311,2303.777,2326.136,22.359,2302.52,2303.777,DOWN_SELECTION,215.153463,1.2570000000000001,HSR10,across,3.0,3.0,3.0,2,3,landmark15B
46,5,7,13,11,cue20,93.5657832752,-86.4342167248,correct,2.017965322,44.4,-2.02112111,2339.697,2360.216,20.519000000000002,2333.077,2339.697,UP_SELECTION,-86.43421672,6.62,HSR10,within,1.0,2.0,3.0,2,7,landmark6B
47,5,8,11,5,cue16,211.902716941,31.9027169411,correct,1.913261411,54.0,5.144829827,2368.217,2409.407,41.19,2367.216,2368.217,DOWN_SELECTION,31.90271694,1.001,HSR10,across,3.0,2.0,1.0,3,5,landmark17B
48,5,9,5,3,cue2,209.124588091,29.124588091,correct,2.145274354,46.3,-2.148646895,2422.137,2457.597,35.46,2416.397,2422.137,DOWN_SELECTION,209.1245881,5.74,HSR10,within,1.0,2.0,1.0,3,3,landmark15B
49,5,10,3,9,cue7,-25.4627011067,154.53729889299998,correct,1.665163969,70.8,-1.4859866940000002,2465.7470000000003,2502.397,36.65,2464.5570000000002,2465.7470000000003,DOWN_SELECTION,154.5372989,1.19,HSR10,across,3.0,3.0,2.0,1,8,landmark7B
50,6,1,9,6,cue19,223.65204818900003,43.6520481892,tooLong,2.803796916,64.0,20.404809399999998,2552.237,2585.277,33.04,2550.448,2552.237,UP_SELECTION,223.6520482,1.7890000000000001,HSR10,within,1.0,2.0,2.0,1,5,landmark17B
51,6,2,6,14,cue21,76.9919090973,256.991909097,tooLong,3.231310455,87.2,18.82616263,2594.777,2629.147,34.37,2592.276,2594.777,UP_SELECTION,256.9919091,2.501,HSR10,across,3.0,3.0,3.0,2,11,landmark11B
52,6,3,14,8,cue11,-12.3971927173,167.602807283,correct,0.78125976,59.0,3.770506648,2637.567,2659.407,21.84,2636.157,2637.567,DOWN_SELECTION,167.6028073,1.41,HSR10,across,2.0,2.0,2.0,1,7,landmark6B
53,6,4,8,2,cue13,-28.0994526867,151.900547313,tooLong,2.309204635,98.6,31.73048347,2669.5170000000003,2724.607,55.09,2666.387,2669.5170000000003,DOWN_SELECTION,-28.09945269,3.13,HSR10,across,3.0,3.0,1.0,3,2,landmark3B
54,6,5,2,4,cue5,72.7486167284,252.748616728,incorrect,39.45509991,131.2,82.86170938,2744.9970000000003,2793.657,48.66,2731.597,2744.9970000000003,DOWN_SELECTION,72.74861673,13.4,HSR10,within,1.0,2.0,1.0,3,4,landmark4B
55,6,6,4,1,cue4,265.99410223900003,85.99410223870001,correct,2.917662345,40.7,-2.9189215269999997,2821.7270000000003,2836.139,14.412,2807.1479999999997,2821.7270000000003,DOWN_SELECTION,85.99410224,14.579,HSR10,within,1.0,2.0,1.0,3,1,landmark14B
56,6,7,1,4,cue5,100.47963816299999,-79.5203618372,correct,0.981121681,44.6,0.9811784729999999,2845.657,2876.6609999999996,31.004,2843.151,2845.657,DOWN_SELECTION,100.4796382,2.506,HSR10,within,1.0,2.0,1.0,3,4,landmark4B
57,6,8,4,2,cue13,265.99410223900003,85.99410223870001,correct,0.36162777,48.7,0.361709382,2890.848,2908.488,17.64,2883.6279999999997,2890.848,UP_SELECTION,265.9941022,7.22,HSR10,within,1.0,2.0,1.0,3,2,landmark3B
58,6,9,2,8,cue11,72.7486167284,252.748616728,correct,0.7488970140000001,66.3,-0.569516528,2917.7470000000003,2941.4970000000003,23.75,2915.4770000000003,2917.7470000000003,DOWN_SELECTION,252.74861669999999,2.27,HSR10,across,3.0,3.0,2.0,1,7,landmark6B
59,6,10,8,3,cue2,-28.0994526867,151.900547313,tooLong,2.9804381330000003,77.1,29.00354374,2955.907,2993.958,38.051,2948.458,2955.907,UP_SELECTION,151.90054730000003,7.449,HSR10,across,3.0,2.0,1.0,3,3,landmark15B
0,1,1,14,1,cue10,-23.347838048699998,156.652161951,tooLong,1.01215441126,94.0,10.5588214335,63.7039999962,108.09000015299999,44.3860001568,39.2300000191,63.7039999962,UP_SELECTION,-23.347838048699998,24.4739999771,HSR12,across,2.0,3.0,1.0,3,1,landmark11B
1,1,2,1,9,cue21,111.433020664,-68.56697933630001,correct,0.5892929223219999,77.1,3.5911609801899997,118.130000114,154.830000162,36.700000048,115.03999996200001,118.130000114,DOWN_SELECTION,111.433020664,3.090000152,HSR12,across,2.0,3.0,2.0,1,8,landmark2B
2,1,3,9,2,cue9,223.65204818900003,43.6520481892,correct,0.391366713537,100.0,5.701506396390001,165.720000029,204.80999994299998,39.089999914,161.840000153,165.720000029,DOWN_SELECTION,43.6520481892,3.8799998760000003,HSR12,across,3.0,4.0,1.0,3,2,landmark1B
3,1,4,2,8,cue22,76.5030496138,256.503049614,tooLong,0.523600888178,84.5,18.416577720699998,218.05999994299998,248.48900008200002,30.429000139,211.789999962,218.05999994299998,DOWN_SELECTION,76.5030496138,6.269999981000001,HSR12,across,3.0,3.0,2.0,1,7,landmark8B
4,1,5,8,3,cue5,-10.2184786533,169.781521347,correct,0.266486186005,41.0,-0.08688568087160001,259.74000001,282.680000067,22.940000057,255.470000029,259.74000001,DOWN_SELECTION,-10.2184786533,4.269999981000001,HSR12,across,3.0,2.0,1.0,3,3,landmark5B
5,1,6,3,6,cue2,-38.0101345438,141.989865456,correct,0.35297096193099997,43.5,-0.25013338107,293.860000134,310.453999996,16.593999862,289.650000095,293.860000134,DOWN_SELECTION,141.989865456,4.210000039,HSR12,across,2.0,2.0,2.0,1,5,landmark4B
6,1,7,6,15,cue15,76.9919090973,256.991909097,correct,0.231976372929,68.3,-0.23198455689,332.039999962,363.45000004800005,31.410000086,317.381000042,332.039999962,DOWN_SELECTION,256.991909097,14.65899992,HSR12,across,2.0,3.0,3.0,2,12,landmark18B
7,1,8,15,5,cue17,-43.641695038,136.358304962,correct,0.335708470097,71.2,-0.335758713591,375.30999994300004,410.680000067,35.370000124,370.41000008599997,375.30999994300004,DOWN_SELECTION,136.358304962,4.899999857,HSR12,across,3.0,3.0,1.0,3,5,landmark4B
8,1,9,5,12,cue13,213.359339952,33.3593399521,tooLong,0.39972812091399995,64.5,12.1380349471,422.820000172,455.94000005699996,33.119999885,417.650000095,422.820000172,DOWN_SELECTION,213.359339952,5.170000077,HSR12,across,2.0,3.0,3.0,2,10,landmark17B
9,1,10,12,14,cue6,145.579686976,-34.420313024,correct,0.451834905659,46.6,-0.451931326214,473.601000071,490.243999958,16.642999887000002,462.945000172,473.601000071,DOWN_SELECTION,-34.420313024,10.655999899,HSR12,within,1.0,2.0,3.0,2,11,landmark12B
10,2,1,14,1,cue10,-23.347838048699998,156.652161951,tooLong,1.20477675475,145.7,62.2588214335,523.631000042,588.761000156,65.130000114,513.702000141,523.631000042,DOWN_SELECTION,156.652161951,9.928999901000001,HSR12,across,2.0,3.0,1.0,3,1,landmark11B
11,2,2,1,11,cue14,111.433020664,-68.56697933630001,correct,0.536038957339,65.7,0.7315126580850001,599.141000032,624.321000099,25.180000066999998,595.740999937,599.141000032,DOWN_SELECTION,111.433020664,3.400000095,HSR12,across,3.0,3.0,3.0,2,7,landmark8B
12,2,3,11,13,cue20,203.578528256,23.5785282565,correct,0.292505702091,45.6,-0.292455524061,635.513999939,655.075000048,19.561000109000002,631.230999947,635.513999939,DOWN_SELECTION,23.5785282565,4.282999992,HSR12,within,1.0,2.0,3.0,2,3,landmark5B
13,2,4,13,10,cue3,89.14108018040001,269.14108018,tooLong,0.671430674815,90.3,14.135619024,672.795000076,718.215000153,45.420000077,662.071000099,672.795000076,DOWN_SELECTION,89.14108018040001,10.723999977,HSR12,across,3.0,3.0,2.0,1,9,landmark3B
14,2,5,10,7,cue7,203.359464989,23.3594649892,correct,0.0248328056096,52.0,0.0247200599614,730.230999947,749.001000166,18.770000219,725.210999966,730.230999947,DOWN_SELECTION,23.3594649892,5.019999981000001,HSR12,within,1.0,2.0,2.0,1,6,landmark15B
15,2,6,7,9,cue21,29.7899966448,209.789996645,correct,0.432827276199,42.7,-0.43283626119999996,760.5450000760001,775.840000153,15.295000077000001,755.98300004,760.5450000760001,UP_SELECTION,209.789996645,4.562000036000001,HSR12,within,1.0,2.0,2.0,1,8,landmark2B
16,2,7,9,2,cue9,223.65204818900003,43.6520481892,correct,0.520896012063,101.7,7.401506396389999,809.141000032,847.5710000989999,38.430000066999995,782.8110001089999,809.141000032,UP_SELECTION,43.6520481892,26.329999923000003,HSR12,across,3.0,4.0,1.0,3,2,landmark1B
17,2,8,2,4,cue4,76.5030496138,256.503049614,correct,0.769840976868,43.3,-0.769807855993,860.2910001280001,876.8210000989999,16.529999971,854.5710000989999,860.2910001280001,UP_SELECTION,256.503049614,5.7200000289999995,HSR12,within,1.0,2.0,1.0,3,4,landmark6B
18,2,9,4,8,cue22,-85.9846539917,94.0153460083,correct,0.47557525678900003,55.1,5.41632369097,888.001000166,924.281000137,36.279999971,883.8110001089999,888.001000166,DOWN_SELECTION,-85.9846539917,4.190000057,HSR12,across,2.0,3.0,2.0,1,7,landmark8B
19,2,10,8,3,cue5,-10.2184786533,169.781521347,correct,0.266486186005,41.0,-0.08688568087160001,934.511000156,956.799999952,22.288999796,931.275000095,934.511000156,DOWN_SELECTION,-10.2184786533,3.2360000610000004,HSR12,across,3.0,2.0,1.0,3,3,landmark5B
20,3,1,3,6,cue2,-38.0101345438,141.989865456,correct,0.463236983248,43.5,-0.25013338107,1008.2420001,1029.921,21.678999899999997,1002.42900014,1008.2420001,DOWN_SELECTION,141.989865456,5.81299996,HSR12,across,2.0,2.0,2.0,1,5,landmark4B
21,3,2,6,11,cue14,76.9919090973,256.991909097,correct,1.06998300462,42.4,-1.0704698413299998,1043.11000013,1063.19099998,20.08099985,1036.90199995,1043.11000013,DOWN_SELECTION,256.991909097,6.20800018,HSR12,across,2.0,2.0,3.0,2,7,landmark8B
22,3,3,11,14,cue6,203.578528256,23.5785282565,correct,0.829369850537,39.5,-0.829409946178,1083.65100002,1104.77100015,21.12000013,1070.17200017,1083.65100002,UP_SELECTION,203.578528256,13.47899985,HSR12,within,1.0,2.0,3.0,2,11,landmark12B
23,3,4,14,12,cue13,-23.347838048699998,156.652161951,correct,2.25131790531,44.8,-2.25193132621,1123.65100002,1141.86199999,18.21099997,1111.71000004,1123.65100002,UP_SELECTION,-23.347838048699998,11.94099998,HSR12,within,1.0,2.0,3.0,2,10,landmark17B
24,3,5,12,10,cue3,145.579686976,-34.420313024,correct,0.052467082325099994,68.0,-0.052429634733999995,1162.40199995,1213.1019999999999,50.70000005,1148.82200003,1162.40199995,UP_SELECTION,145.579686976,13.57999992,HSR12,across,2.0,3.0,2.0,1,9,landmark3B
25,3,6,10,13,cue20,203.359464989,23.3594649892,correct,0.569695909439,76.0,0.80981902403,1223.50200009,1262.70600009,39.204,1220.08200002,1223.50200009,UP_SELECTION,23.3594649892,3.42000007,HSR12,across,3.0,3.0,3.0,2,3,landmark5B
26,3,7,13,7,cue7,89.14108018040001,269.14108018,correct,0.856524610133,53.4,2.40700168019,1276.76200008,1304.07200003,27.30999995,1269.66600013,1276.76200008,DOWN_SELECTION,89.14108018040001,7.09599995,HSR12,across,3.0,3.0,2.0,1,6,landmark15B
27,3,8,7,9,cue21,29.7899966448,209.789996645,correct,0.232827103495,42.9,-0.2328362612,1318.30200005,1335.93200016,17.63000011,1311.04500008,1318.30200005,DOWN_SELECTION,209.789996645,7.25699997,HSR12,within,1.0,2.0,2.0,1,8,landmark2B
